transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label,fraud_category
T2308,U1484,30872.47,Transfer,NetBanking,Web,Delhi,221.0,6.0,2.0,10668.74,0.0,0.028,9.0,0,A
T2309,U6809,5736.23,Transfer,Card,iOS,Chennai,1681.0,19.0,3.0,10345.94,0.0,0.86,1.0,0,A
T2310,U3266,17293.9,Transfer,Wallet,Android,Hyderabad,804.0,10.0,2.0,16979.12,0.0,0.54,6.0,1,B
T2311,U4591,25395.23,Withdrawal,Wallet,Web,Hyderabad,685.0,6.0,3.0,27661.26,0.0,0.658,3.0,0,A
T2312,U3456,43717.42,Withdrawal,Card,Web,Mumbai,658.0,6.0,0.0,8082.05,0.0,0.468,4.0,0,A
T2313,U5889,24702.65,Transfer,UPI,Android,Delhi,180.0,8.0,2.0,11449.84,0.0,0.5650999999999999,4.0,0,A
T2314,U1907,35127.83,Transfer,UPI,iOS,Hyderabad,1185.0,2.0,1.0,26748.36,0.0,0.401,8.0,0,A
T2315,U2578,24158.024,Transfer,Card,iOS,Chennai,1710.0,10.0,1.0,26867.05,0.0,0.244,9.0,0,A
T2316,U3996,6617.88,Withdrawal,Wallet,Web,Chennai,818.0,16.0,0.0,7114.21,0.0,0.886,5.0,0,A
T2317,U8668,13772.84,Withdrawal,Card,iOS,Bangalore,113.0,7.0,1.0,21219.28,0.0,0.296,3.0,0,A
T2318,U2631,19759.07,Payment,NetBanking,Web,Chennai,1255.0,19.0,3.0,12525.27,0.0,0.292,9.0,0,A
T2319,U2948,21120.32,Payment,NetBanking,Android,Hyderabad,1315.0,1.0,2.0,28086.42,0.0,0.2984,1.0,0,A
T2320,U9679,20580.5,Transfer,NetBanking,iOS,Hyderabad,1421.0,20.0,4.0,21994.13,0.0,0.123,1.0,0,A
T2321,U6591,45385.17,Transfer,NetBanking,Android,Chennai,381.0,19.0,2.0,14881.16,0.0,0.219,3.0,0,A
T2322,U3462,35715.93,Withdrawal,Wallet,Web,Mumbai,138.0,0.0,2.0,24540.6,0.0,0.43,2.0,0,A
T2323,U1806,30414.87,Transfer,NetBanking,Android,Delhi,1437.0,15.0,4.0,29936.57,0.0,0.5241,8.0,0,A
T2324,U9594,15503.17,Transfer,Card,Web,Hyderabad,229.0,22.0,1.0,13466.59,0.0,0.257,5.0,0,A
T2325,U1487,41198.33,Withdrawal,Wallet,Android,Chennai,1206.0,3.0,1.0,11268.02,0.0,0.7,1.0,0,A
T2326,U3626,47755.27,Withdrawal,UPI,iOS,Chennai,481.0,23.0,2.0,18250.38,0.0,0.28,3.0,0,A
T2327,U7341,41068.85,Withdrawal,UPI,iOS,Hyderabad,1893.0,8.0,1.0,20524.17,0.0,0.637,3.0,0,A
T2328,U4908,128.18,Withdrawal,NetBanking,iOS,Bangalore,997.0,7.0,3.0,21163.01,1.0,0.494,2.0,0,A
T2329,U6500,31838.25,Payment,UPI,iOS,Delhi,823.5,0.0,3.0,14260.13,0.0,0.768,9.0,0,A
T2330,U2431,2604.21,Withdrawal,Card,iOS,Hyderabad,617.0,7.0,4.0,10035.55,0.0,0.751,1.0,0,A
T2331,U9995,12917.48,Withdrawal,Wallet,Web,Chennai,1535.0,4.0,2.0,24675.55,0.0,0.198,5.0,0,A
T2332,U5327,3023.26,Transfer,Card,Android,Bangalore,1085.0,0.0,1.7,28751.98,0.0,0.943,9.0,0,A
T2333,U5806,30209.58,Transfer,Card,Web,Hyderabad,103.0,6.0,0.0,25933.06,0.0,0.802,3.0,0,A
T2334,U3695,34345.17,Transfer,Card,Android,Delhi,1609.0,14.0,1.0,20502.39,0.0,0.533,3.0,0,A
T2335,U1390,5768.66,Payment,Card,Android,Bangalore,1054.0,6.0,2.0,10868.49,0.0,0.56,7.0,0,A
T2336,U7360,19222.75,Withdrawal,Wallet,Android,Chennai,115.0,0.0,3.0,18712.25,0.0,0.3238999999999999,1.0,0,A
T2337,U1298,22839.01,Withdrawal,Wallet,Web,Mumbai,1881.0,8.0,4.0,3124.69,0.0,0.484,9.0,0,A
T2338,U1274,18484.2,Payment,Card,iOS,Delhi,1233.0,0.0,3.0,16064.0,0.0,0.478,7.0,0,A
T2339,U2039,6095.2,Withdrawal,Card,Web,Bangalore,1877.0,11.0,0.0,23458.39,0.0,0.63,8.0,0,A
T2340,U4944,20976.44,Transfer,UPI,Web,Hyderabad,1385.0,6.0,3.0,7606.67,0.0,0.088,2.0,0,A
T2341,U9896,37571.34,Payment,UPI,iOS,Hyderabad,1314.0,8.0,2.0,15095.87,0.0,0.582,3.0,0,A
T2342,U6080,3596.83,Withdrawal,Wallet,Android,Bangalore,1996.0,4.0,4.0,2290.9,0.0,0.224,9.0,0,A
T2343,U2035,4054.99,Payment,UPI,iOS,Hyderabad,1315.0,11.0,4.0,25171.06,0.0,0.117,4.0,0,A
T2344,U2200,17770.83,Payment,Wallet,iOS,Bangalore,621.0,21.0,0.0,10571.94,0.0,0.815,5.0,0,A
T2345,U2911,18677.738,Withdrawal,Wallet,iOS,Delhi,858.0,1.0,2.0,17508.02,0.0,0.382,9.0,0,A
T2346,U3256,33445.2,Transfer,NetBanking,Android,Hyderabad,1572.0,17.0,0.0,11418.19,0.0,0.503,8.0,1,C
T2347,U7857,33949.56,Withdrawal,Wallet,iOS,Delhi,1278.0,8.0,0.0,17968.25,0.0,0.293,5.0,0,A
T2348,U9514,18127.9,Withdrawal,UPI,iOS,Chennai,957.0,0.0,0.0,22351.52,1.0,0.5119,6.9,0,A
T2349,U9774,29703.36,Transfer,NetBanking,Web,Chennai,1608.0,9.0,3.0,9871.76,0.0,0.442,3.0,0,A
T2350,U8813,556.05,Withdrawal,UPI,Web,Chennai,863.0,13.0,1.0,15625.92,0.0,0.75,3.0,0,A
T2351,U7507,31823.0,Withdrawal,Wallet,Web,Chennai,1919.0,20.0,3.0,23866.75,0.0,0.758,7.0,0,A
T2352,U7736,45668.68,Withdrawal,NetBanking,iOS,Hyderabad,438.0,13.0,2.0,20666.76,0.0,0.922,6.0,0,A
T2353,U5571,30648.04,Payment,Card,Web,Bangalore,1987.0,6.0,0.0,1806.48,1.0,0.84,7.0,0,A
T2354,U2888,28253.493,Payment,NetBanking,Web,Hyderabad,1071.0,11.0,0.0,17105.89,0.0,0.982,8.0,0,A
T2355,U1939,36212.45,Payment,NetBanking,Android,Hyderabad,1452.0,21.0,1.0,11352.38,0.0,0.572,5.0,0,A
T2356,U6076,6071.89,Withdrawal,Wallet,Web,Delhi,984.0,21.0,4.0,21292.53,0.0,0.626,6.0,0,A
T2357,U8212,45127.54,Transfer,Card,Web,Bangalore,648.0,5.0,0.0,598.37,0.0,0.863,1.0,0,A
T2358,U1057,3368.87,Payment,Wallet,iOS,Mumbai,80.0,12.0,3.0,9984.84,0.0,0.5420999999999999,4.0,0,A
T2359,U5403,26721.68,Transfer,Wallet,Android,Mumbai,1932.0,7.0,0.0,19708.272,0.0,0.464,6.0,0,A
T2360,U4422,7149.75,Withdrawal,Wallet,Android,Bangalore,655.0,22.0,2.0,27622.71,0.0,0.114,4.0,0,A
T2361,U6632,634.75,Payment,Card,Android,Mumbai,1798.0,20.0,1.0,26307.34,1.0,0.025,5.2,0,A
T2362,U2478,21130.61,Withdrawal,UPI,Web,Bangalore,1075.4,1.0,4.0,29045.85,0.0,0.614,3.0,0,A
T2363,U2083,14787.28,Transfer,Wallet,iOS,Delhi,183.0,9.0,2.0,19339.7,0.0,0.668,3.0,0,A
T2364,U9776,24325.72,Payment,NetBanking,Android,Delhi,99.0,5.0,3.0,24230.76,1.0,0.016,3.0,0,A
T2365,U5457,28881.13,Payment,Card,Android,Hyderabad,377.0,15.0,1.6,18394.88,0.0,0.949,4.0,0,A
T2366,U4354,2234.77,Payment,NetBanking,Web,Mumbai,810.0,9.0,0.0,14812.11,0.0,0.542,9.0,0,A
T2367,U4999,6194.01,Payment,Wallet,iOS,Bangalore,1240.0,14.0,1.0,25031.23,0.0,0.612,9.0,0,A
T2368,U4326,27954.19,Transfer,Card,iOS,Delhi,1095.0,20.0,0.0,23307.37,0.0,0.564,8.0,0,A
T2369,U9269,17191.21,Payment,Wallet,Android,Hyderabad,328.0,19.0,1.0,22024.98,0.0,0.317,3.0,0,A
T2370,U5812,36472.22,Withdrawal,NetBanking,iOS,Mumbai,833.0,9.0,3.0,26827.94,0.0,0.901,2.0,1,C
T2371,U7704,32631.97,Payment,Card,iOS,Mumbai,560.0,10.0,2.0,27869.45,0.0,0.004,3.0,0,A
T2372,U8553,42287.94,Transfer,UPI,iOS,Mumbai,69.0,20.0,1.0,13414.09,0.0,0.747,5.0,0,A
T2373,U5473,34640.02,Payment,UPI,Web,Delhi,1138.0,1.0,2.0,8556.36,0.0,0.361,7.0,0,A
T2374,U3602,21525.06,Transfer,UPI,Web,Delhi,1272.0,21.0,1.0,15402.39,0.0,0.19,2.0,0,A
T2375,U2014,33664.68,Transfer,Wallet,iOS,Mumbai,1495.0,9.0,0.0,2882.68,0.0,0.436,6.0,0,A
T2376,U8232,13805.29,Withdrawal,Card,iOS,Delhi,136.0,20.0,1.0,28151.0,1.0,0.198,5.6,0,A
T2377,U5521,15350.36,Payment,NetBanking,Android,Mumbai,92.0,11.0,1.0,29517.21,0.0,0.5144,1.0,0,A
T2378,U3524,39459.81,Payment,NetBanking,Android,Chennai,1253.0,10.0,4.0,19615.88,0.0,0.796,3.0,0,A
T2379,U5639,22348.65,Payment,Wallet,Android,Delhi,1441.0,21.0,3.0,22410.23,0.0,0.857,4.0,0,A
T2380,U3925,39929.1,Withdrawal,Wallet,Web,Bangalore,605.6,14.0,0.0,9777.79,0.0,0.4641,2.0,0,A
T2381,U9552,41130.0,Withdrawal,NetBanking,Android,Delhi,1650.0,3.0,0.0,26001.4,0.0,0.825,3.0,0,A
T2382,U6083,42885.24,Transfer,Card,iOS,Mumbai,1962.0,4.0,2.0,27019.05,0.0,0.581,6.0,0,A
T2383,U5600,12656.221,Transfer,Wallet,iOS,Bangalore,595.0,23.0,1.0,12694.789,0.0,0.902,9.0,0,A
T2384,U7357,21577.71,Transfer,Card,Web,Hyderabad,656.0,0.0,1.0,4030.17,0.0,0.059,2.0,0,A
T2385,U6790,15977.4,Withdrawal,NetBanking,Web,Bangalore,1463.0,0.0,1.0,7899.5,0.0,0.286,7.0,0,A
T2386,U7102,29130.83,Withdrawal,Card,Android,Bangalore,899.0,9.0,0.0,21139.87,0.0,0.213,1.0,0,A
T2387,U3505,18590.06,Withdrawal,UPI,Web,Delhi,583.0,3.0,4.0,5582.6,0.0,0.121,4.0,0,A
T2388,U9821,30073.65,Transfer,NetBanking,iOS,Bangalore,522.0,12.0,2.0,6680.39,0.0,0.006,2.0,0,A
T2389,U7099,35294.01,Withdrawal,UPI,iOS,Bangalore,1112.0,13.0,1.0,11517.72,0.0,0.403,4.0,0,A
T2390,U5470,34435.83,Transfer,NetBanking,Web,Mumbai,1919.0,18.0,4.0,18387.93,0.0,0.5692,2.0,0,A
T2391,U8072,18758.92,Transfer,UPI,Web,Delhi,74.0,4.0,3.0,29291.65,0.0,0.645,3.0,0,A
T2392,U8808,8384.67,Payment,Card,Web,Mumbai,1974.0,10.0,0.0,23538.45,0.0,0.651,8.0,0,A
T2393,U7622,21554.94,Payment,NetBanking,iOS,Delhi,192.0,7.0,3.0,16793.28,0.0,0.888,4.0,0,A
T2394,U9890,7172.58,Payment,NetBanking,Android,Hyderabad,1099.0,0.0,0.0,1576.65,0.0,0.5204,6.0,0,A
T2395,U6658,44510.35,Transfer,UPI,Web,Bangalore,844.0,4.0,2.0,15553.51,0.0,0.681,9.0,0,A
T2396,U5935,17326.58,Payment,Card,Web,Delhi,1901.0,20.0,3.0,6202.15,0.0,0.085,8.0,0,A
T2397,U6963,7765.26,Payment,NetBanking,Web,Bangalore,1241.0,17.0,2.0,9072.06,0.0,0.677,2.0,0,A
T2398,U7802,1321.12,Payment,Wallet,iOS,Bangalore,63.0,12.0,2.0,7600.73,1.0,0.555,2.0,0,A
T2399,U6813,32308.83,Withdrawal,UPI,Android,Chennai,1254.0,4.0,2.0,10488.7,0.0,0.064,3.0,0,A
T2400,U7567,31863.27,Transfer,NetBanking,Web,Mumbai,245.0,23.0,3.0,1961.57,1.0,0.257,2.0,0,A
T2401,U4011,17063.18,Payment,Card,iOS,Delhi,898.0,6.0,3.0,17347.45,1.0,0.238,3.9,0,A
T2402,U7990,3632.01,Withdrawal,Card,Web,Hyderabad,621.0,11.0,3.0,1468.02,0.0,0.773,2.0,0,A
T2403,U7706,20510.96,Withdrawal,Card,iOS,Chennai,968.0,1.0,1.0,19851.45,0.0,0.345,6.0,0,A
T2404,U5738,15595.31,Withdrawal,Card,Android,Mumbai,447.0,12.0,2.7,21950.99,0.0,0.501,9.0,0,A
T2405,U1336,33872.18,Payment,UPI,iOS,Hyderabad,1013.0,13.0,1.0,14633.31,1.0,0.786,5.1,0,A
T2406,U8482,30308.67,Withdrawal,NetBanking,iOS,Hyderabad,1136.0,5.0,0.0,23459.59,0.0,0.937,6.0,0,A
T2407,U9270,18261.46,Transfer,UPI,Web,Bangalore,1469.0,15.0,3.0,29024.98,0.0,0.538,4.0,0,A
T2408,U9481,10933.73,Withdrawal,UPI,iOS,Mumbai,703.0,9.0,4.0,10267.57,0.0,0.555,5.0,0,A
T2409,U4613,28609.234000000004,Withdrawal,Card,Web,Chennai,972.0,10.0,0.0,18605.32,0.0,0.4671999999999999,4.0,0,A
T2410,U2794,22727.38,Withdrawal,Wallet,iOS,Delhi,1454.0,0.0,2.0,9779.58,0.0,0.494,5.0,0,A
T2411,U8042,34429.3,Withdrawal,Card,Android,Delhi,1141.0,14.0,2.0,13357.23,0.0,0.686,2.0,0,A
T2412,U6133,7070.62,Transfer,Wallet,iOS,Chennai,533.0,15.0,1.0,722.68,0.0,0.189,8.0,0,A
T2413,U6572,24305.21,Payment,UPI,Web,Bangalore,1476.0,9.0,3.0,2323.06,0.0,0.111,1.0,0,A
T2414,U2814,1425.46,Transfer,Card,iOS,Bangalore,1539.0,9.0,3.0,23946.11,0.0,0.863,9.0,0,A
T2415,U8131,25297.48,Transfer,Card,iOS,Hyderabad,413.0,2.0,0.0,4283.24,0.0,0.115,1.0,0,A
T2416,U6452,48202.67,Payment,UPI,Android,Mumbai,352.0,10.0,0.0,21004.63,0.0,0.913,5.0,0,A
T2417,U5308,19241.13,Withdrawal,Card,Web,Hyderabad,1631.0,10.0,0.0,21295.12,0.0,0.274,9.0,0,A
T2418,U1791,1997.85,Payment,NetBanking,Android,Delhi,809.0,15.0,4.0,29887.16,0.0,0.4899000000000001,1.0,0,A
T2419,U1792,1596.24,Payment,Wallet,iOS,Chennai,1360.0,5.0,4.0,20898.32,0.0,0.5893,1.0,1,B
T2420,U7703,19429.94,Transfer,Wallet,Android,Mumbai,223.0,8.0,2.0,3949.5,0.0,0.188,3.0,0,A
T2421,U8097,8043.25,Payment,Wallet,iOS,Chennai,1033.0,0.0,2.0,18833.6,0.0,0.689,8.0,0,A
T2422,U7476,1216.44,Withdrawal,Card,iOS,Mumbai,1589.0,5.0,2.0,15771.87,0.0,0.524,3.0,0,A
T2423,U9469,37822.87,Transfer,NetBanking,Android,Delhi,331.0,17.0,3.0,27529.98,0.0,0.946,2.0,0,A
T2424,U4114,22953.22,Withdrawal,Card,Android,Delhi,1111.0,12.0,2.0,20735.49,0.0,0.911,6.0,0,A
T2425,U6127,14497.78,Transfer,Wallet,iOS,Mumbai,1088.0,1.0,1.0,15602.51,0.0,0.77,5.0,0,A
T2426,U7893,24290.354000000003,Withdrawal,Card,Android,Bangalore,793.0,18.0,0.0,18764.0,0.0,0.185,9.0,0,A
T2427,U4665,5851.14,Payment,Wallet,Android,Mumbai,865.0,1.0,3.0,13359.45,0.0,0.214,3.0,0,A
T2428,U4319,47798.15,Payment,UPI,iOS,Delhi,1104.0,3.0,4.0,15301.38,0.0,0.268,4.0,0,A
T2429,U6727,15732.64,Payment,Wallet,Web,Chennai,1101.0,3.0,0.0,21698.11,0.0,0.3515,8.0,0,A
T2430,U9337,18299.012,Withdrawal,UPI,Android,Hyderabad,189.0,9.0,2.0,10126.422000000002,0.0,0.648,2.0,0,A
T2431,U1740,30167.0,Transfer,UPI,Android,Chennai,389.0,16.0,4.0,18498.53,0.0,0.176,5.0,0,A
T2432,U4507,41344.03,Transfer,UPI,Web,Delhi,942.0,23.0,4.0,2737.7,0.0,0.458,9.0,0,A
T2433,U8238,25016.622,Transfer,Wallet,Android,Chennai,1719.0,15.0,4.0,25666.8,0.0,0.975,9.0,0,A
T2434,U5199,14455.85,Payment,NetBanking,iOS,Bangalore,1714.0,20.0,0.0,28279.66,0.0,0.732,9.0,0,A
T2435,U6030,27001.575,Withdrawal,Wallet,Android,Bangalore,1934.0,7.0,3.0,23428.06,0.0,0.6054,1.0,0,A
T2436,U9351,19504.62,Transfer,Card,iOS,Mumbai,459.0,5.0,0.0,21569.15,0.0,0.809,1.0,0,A
T2437,U2221,19306.32,Withdrawal,Card,Web,Chennai,1294.0,1.0,1.0,28318.05,0.0,0.725,1.0,0,A
T2438,U3876,17052.34,Transfer,NetBanking,Web,Chennai,1480.0,22.0,2.0,6634.0,0.0,0.83,8.0,0,A
T2439,U6900,27093.31,Payment,NetBanking,Web,Delhi,1670.0,14.0,3.0,6942.11,0.0,0.693,4.0,0,A
T2440,U9381,7749.54,Withdrawal,NetBanking,Android,Mumbai,140.0,22.0,3.0,14482.36,0.0,0.567,9.0,0,A
T2441,U6240,27707.89,Transfer,UPI,Web,Mumbai,1267.0,10.0,2.0,323.14,0.0,0.736,6.0,0,A
T2442,U4696,27108.16,Transfer,NetBanking,Android,Chennai,913.0,20.0,1.0,28955.59,0.0,0.229,3.0,0,A
T2443,U4723,38107.0,Transfer,NetBanking,Android,Hyderabad,1187.0,15.0,4.0,18830.918,0.0,0.49,8.0,0,A
T2444,U1392,41690.82,Transfer,NetBanking,Android,Chennai,339.0,3.0,2.0,17923.75,0.0,0.951,1.0,0,A
T2445,U5934,22050.05,Payment,Wallet,Web,Chennai,646.0,10.0,4.0,10683.82,0.0,0.809,2.0,0,A
T2446,U1693,15151.55,Transfer,Card,Web,Chennai,1899.0,13.0,2.0,3178.68,0.0,0.926,8.0,0,A
T2447,U4991,13003.78,Transfer,Card,Android,Bangalore,1924.0,7.0,0.0,14928.615,0.0,0.967,1.0,1,B
T2448,U2805,9771.46,Payment,NetBanking,Web,Mumbai,1645.0,5.0,1.0,7946.31,0.0,0.587,5.0,0,A
T2449,U5068,2929.5,Transfer,Card,Android,Bangalore,62.0,20.0,1.0,3289.85,0.0,0.196,3.0,0,A
T2450,U9607,17155.28,Withdrawal,Wallet,Web,Hyderabad,1877.0,22.0,2.0,28215.82,0.0,0.741,2.0,0,A
T2451,U6616,13548.87,Withdrawal,Card,iOS,Delhi,477.0,18.0,1.0,7418.36,0.0,0.007,4.0,1,B
T2452,U4448,26498.257,Transfer,NetBanking,Web,Hyderabad,649.0,3.0,4.0,2914.54,0.0,0.089,2.0,0,A
T2453,U1009,27907.56,Payment,Wallet,Web,Mumbai,422.0,3.0,1.0,23113.49,0.0,0.286,5.0,0,A
T2454,U5414,17396.49,Payment,Card,Web,Delhi,1047.0,23.0,1.0,12486.14,0.0,0.015,8.0,0,A
T2455,U9115,29044.36,Payment,Card,Android,Hyderabad,505.0,5.0,1.0,25325.61,0.0,0.683,4.0,0,A
T2456,U7723,7002.88,Transfer,Wallet,Android,Mumbai,1550.0,10.0,2.8,25169.09,0.0,0.817,7.0,0,A
T2457,U9543,22229.99,Transfer,Card,iOS,Hyderabad,1795.0,0.0,2.0,29772.18,0.0,0.754,5.0,0,A
T2458,U3669,31330.4,Withdrawal,Card,iOS,Delhi,377.0,1.0,0.0,24134.46,0.0,0.144,9.0,1,C
T2459,U5607,24470.45,Payment,NetBanking,iOS,Delhi,548.0,8.0,0.0,6503.14,0.0,0.804,2.0,0,A
T2460,U4267,20118.85,Transfer,UPI,Android,Hyderabad,1137.6,15.0,3.0,17634.81,0.0,0.828,2.0,0,A
T2461,U7536,49692.73,Transfer,Wallet,iOS,Bangalore,1485.0,5.0,3.0,15834.88,0.0,0.097,1.0,0,A
T2462,U8821,20098.928,Transfer,NetBanking,iOS,Hyderabad,1574.0,22.0,0.0,15294.87,0.0,0.492,4.0,0,A
T2463,U2563,31189.13,Payment,Card,Web,Hyderabad,524.0,8.0,4.0,8974.54,1.0,0.688,8.0,0,A
T2464,U2340,28490.4,Payment,Wallet,iOS,Hyderabad,490.0,18.0,0.0,6383.21,0.0,0.407,5.0,0,A
T2465,U2832,31051.99,Withdrawal,Wallet,Web,Bangalore,423.0,4.0,0.0,21535.16,0.0,0.889,5.0,0,A
T2466,U5235,10105.54,Payment,UPI,Android,Chennai,237.0,20.0,2.0,3142.68,1.0,0.529,4.0,0,A
T2467,U7057,19787.13,Transfer,UPI,Android,Delhi,146.0,9.0,0.0,1583.52,0.0,0.122,7.0,0,A
T2468,U9396,2021.0,Withdrawal,Wallet,Web,Mumbai,1802.0,6.0,0.0,11499.18,0.0,0.53,8.0,0,A
T2469,U5516,23803.52,Payment,UPI,iOS,Delhi,1273.0,1.0,1.0,22343.37,0.0,0.577,9.0,0,A
T2470,U7032,27174.08,Payment,UPI,Android,Delhi,800.0,19.0,3.0,26069.14,0.0,0.954,6.0,0,A
T2471,U7131,11426.1,Payment,Card,Web,Chennai,844.0,3.0,0.0,16249.8,0.0,0.422,9.0,0,A
T2472,U3606,30996.012999999995,Payment,UPI,Android,Delhi,1705.0,7.0,0.0,25213.98,0.0,0.893,1.0,0,A
T2473,U9354,45477.26,Transfer,UPI,Android,Delhi,481.0,2.0,4.0,19737.248,0.0,0.32,3.0,0,A
T2474,U7371,36121.05,Payment,NetBanking,iOS,Bangalore,527.0,1.0,0.0,13715.55,0.0,0.452,1.0,0,A
T2475,U3342,26692.66,Transfer,Card,Android,Bangalore,1494.0,8.0,2.0,4088.32,0.0,0.675,5.0,0,A
T2476,U6621,43504.96,Transfer,Card,Web,Bangalore,314.0,10.0,4.0,17523.25,1.0,0.4909,6.7,0,A
T2477,U8345,6576.08,Transfer,Wallet,iOS,Bangalore,664.0,3.0,0.0,27637.55,0.0,0.774,6.0,0,A
T2478,U5503,39535.96,Withdrawal,UPI,Web,Bangalore,1987.0,8.0,2.0,16682.152000000002,0.0,0.155,5.0,0,A
T2479,U7966,6284.8,Transfer,NetBanking,Web,Mumbai,190.0,5.0,3.0,20079.81,0.0,0.194,1.0,0,A
T2480,U6040,39720.82,Payment,NetBanking,Web,Chennai,39.0,0.0,0.0,23791.26,0.0,0.068,1.0,0,A
T2481,U5686,13824.59,Withdrawal,Card,iOS,Hyderabad,981.0,2.0,3.0,22359.99,0.0,0.621,5.0,0,A
T2482,U2727,43860.67,Payment,UPI,Android,Bangalore,774.0,6.0,0.0,16623.099000000002,0.0,0.44,5.0,0,A
T2483,U4505,47204.9,Transfer,NetBanking,Web,Chennai,49.0,8.0,4.0,5299.12,0.0,0.876,8.0,0,A
T2484,U1295,7482.36,Payment,Wallet,Android,Hyderabad,196.0,7.0,4.0,2922.54,0.0,0.989,2.0,0,A
T2485,U6325,23160.65,Withdrawal,UPI,Web,Delhi,328.0,20.0,2.0,2655.08,0.0,0.879,7.0,0,A
T2486,U5132,49050.32,Withdrawal,UPI,Web,Delhi,1849.0,12.0,1.0,21932.51,0.0,0.047,5.0,0,A
T2487,U7058,24196.2,Payment,UPI,Android,Chennai,1260.0,23.0,2.0,12801.2,0.0,0.944,2.0,0,A
T2488,U1181,43184.2,Payment,NetBanking,iOS,Mumbai,741.0,17.0,0.0,21772.16,0.0,0.103,5.0,0,A
T2489,U7546,29457.14,Payment,Card,iOS,Mumbai,901.0,18.0,3.0,10886.5,0.0,0.447,9.0,0,A
T2490,U1092,18797.73,Withdrawal,Card,Android,Chennai,333.0,23.0,1.3,3599.77,0.0,0.297,5.0,0,A
T2491,U5845,14324.89,Transfer,Wallet,Android,Mumbai,1936.0,8.0,0.0,21581.72,0.0,0.156,5.0,0,A
T2492,U5778,10200.99,Payment,NetBanking,iOS,Mumbai,952.0,23.0,1.0,18819.11,0.0,0.171,2.0,0,A
T2493,U7471,38101.82,Transfer,UPI,Android,Delhi,1076.0,19.0,1.0,3477.99,0.0,0.346,9.0,0,A
T2494,U5556,19357.7,Withdrawal,Wallet,Web,Mumbai,665.0,5.0,1.0,27738.5,1.0,0.025,6.6,0,A
T2495,U7845,25588.21,Payment,Wallet,Android,Mumbai,1311.0,20.0,0.0,9336.73,0.0,0.065,5.0,0,A
T2496,U6416,24641.66,Payment,Card,Android,Chennai,1352.0,11.0,4.0,19676.43,0.0,0.5174000000000001,2.0,0,A
T2497,U2914,28885.09,Withdrawal,UPI,Web,Mumbai,183.0,3.0,4.0,1056.23,0.0,0.626,2.0,0,A
T2498,U3280,43285.58,Payment,UPI,Android,Bangalore,1792.0,8.0,0.0,13346.97,0.0,0.4202999999999999,6.0,0,A
T2499,U4435,24929.310999999994,Transfer,NetBanking,iOS,Bangalore,873.7,9.0,4.0,28934.49,1.0,0.5879999999999999,3.0,0,A
T2500,U7500,20408.83,Withdrawal,NetBanking,Web,Chennai,1074.0,2.0,1.0,26606.61,0.0,0.608,9.0,0,A
T2501,U5097,41384.57,Withdrawal,NetBanking,Web,Bangalore,1304.4,16.0,4.0,6718.28,0.0,0.098,6.0,0,A
T2502,U6994,38238.16,Payment,Wallet,iOS,Delhi,1595.0,6.0,0.0,26386.0,0.0,0.972,2.0,0,A
T2503,U4411,28697.77,Withdrawal,UPI,Android,Chennai,1356.0,7.0,4.0,8862.8,0.0,0.849,1.0,0,A
T2504,U2349,47804.55,Payment,Card,Web,Mumbai,189.0,10.0,4.0,25581.81,0.0,0.227,2.0,0,A
T2505,U4545,10063.7,Payment,Wallet,Web,Bangalore,863.0,12.0,4.0,21903.89,0.0,0.519,6.0,0,A
T2506,U8749,5507.75,Withdrawal,Wallet,Android,Delhi,1192.0,2.0,4.0,10626.37,0.0,0.508,2.0,0,A
T2507,U3108,17097.620000000003,Payment,Card,Android,Chennai,46.0,18.0,0.0,27332.65,0.0,0.334,7.0,0,A
T2508,U3630,21985.53,Transfer,Card,iOS,Chennai,415.0,13.0,2.0,14609.85,0.0,0.76,7.0,0,A
T2509,U6488,42356.09,Transfer,NetBanking,Web,Mumbai,548.0,21.0,4.0,9599.05,1.0,0.658,1.0,0,A
T2510,U3187,44659.86,Payment,Card,Android,Hyderabad,385.0,15.0,2.0,8462.61,1.0,0.864,5.5,0,A
T2511,U3217,3169.76,Transfer,Card,Android,Bangalore,1931.0,14.0,0.0,28178.11,0.0,0.005,5.0,0,A
T2512,U7443,44179.06,Payment,Card,iOS,Delhi,265.0,1.0,3.0,22781.57,0.0,0.6361999999999999,8.0,0,A
T2513,U5347,22443.54,Transfer,Card,Web,Chennai,287.0,5.0,2.0,10561.98,0.0,0.4534000000000001,8.0,0,A
T2514,U4144,25546.1,Withdrawal,NetBanking,Android,Bangalore,974.4,20.0,2.4,7699.64,0.0,0.789,9.0,0,A
T2515,U2088,31348.3,Payment,Wallet,iOS,Delhi,616.6,6.0,3.0,6427.35,0.0,0.344,2.0,0,A
T2516,U3121,46322.81,Payment,UPI,Web,Delhi,1050.0,8.0,4.0,7410.33,0.0,0.156,1.0,0,A
T2517,U3448,1004.85,Payment,UPI,Web,Chennai,1401.0,8.0,0.0,3418.28,1.0,0.428,6.0,0,A
T2518,U5882,23868.33,Payment,Wallet,Web,Bangalore,134.0,16.0,1.0,14593.58,0.0,0.424,2.0,0,A
