Date,Store ID,Units Sold,Inventory Level,Units Ordered,Price,Discount,Competitor Pricing,Region,Weather Condition,Seasonality
2022-07-05,S004,2277,5294,2408,42.49,20,42.5,West,Snowy,Summer
2022-07-06,S004,2580,5157,2263,49.43,20,49.29,West,Rainy,Summer
2022-07-07,S004,3362,5827,1918,64.47,20,63.28,West,Cloudy,Summer
2022-07-08,S004,2729,5371,1963,47.94,20,49.78,West,Rainy,Summer
2022-07-09,S004,3418,5826,2350,59.52,20,59.24,West,Cloudy,Summer
2022-07-10,S004,2763,5438,2094,49.86,20,48.61,West,Cloudy,Summer
2022-07-11,S004,2975,5629,2034,57.98,20,57.92,West,Sunny,Summer
2022-07-12,S004,2749,5120,2582,57.72,20,57.12,West,Rainy,Summer
2022-07-13,S004,2077,4670,2466,51.21,15,50.73,West,Snowy,Summer
2022-07-14,S004,3623,5899,1960,48.45,20,48.18,West,Cloudy,Summer
2022-07-15,S004,2825,6031,2214,54.68,20,54.81,West,Cloudy,Summer
2022-07-16,S004,2773,5188,2117,57.53,20,57.14,West,Cloudy,Summer
2022-07-17,S004,3169,5997,2073,54.59,20,52.89,West,Sunny,Summer
2022-07-18,S004,2794,5085,2087,51.59,20,51.4,West,Rainy,Summer
2022-07-19,S004,3046,5942,2144,50.74,20,50.89,West,Cloudy,Summer
2022-07-20,S004,2963,5654,2223,57.41,20,57.57,West,Sunny,Summer
2022-07-21,S004,3315,6616,2176,56.57,20,57.37,West,Sunny,Summer
2022-07-22,S004,2547,5228,1737,56.24,20,56.42,West,Snowy,Summer
2022-07-23,S004,2288,6497,1856,55.44,20,55.72,West,Snowy,Summer
2022-07-24,S004,2465,4922,2089,58.35,20,58.27,West,Cloudy,Summer
2022-07-25,S004,2449,5405,1982,46.09,20,45.22,West,Cloudy,Summer
2022-07-26,S004,2339,6000,2524,53.94,20,53.86,West,Sunny,Summer
2022-07-27,S004,3107,6172,2289,48.05,20,47.59,West,Cloudy,Summer
2022-07-28,S004,2455,5545,2125,43.85,20,43.26,West,Rainy,Summer
2022-07-29,S004,3187,5637,2209,55.59,20,55.55,West,Rainy,Summer
2022-07-30,S004,1649,5194,1846,54.04,20,54.25,West,Snowy,Summer
2022-07-31,S004,3262,5610,2035,58.64,20,58.15,West,Cloudy,Summer
2022-08-01,S004,2303,5167,2321,55.26,20,54.13,West,Rainy,Summer
2022-08-02,S004,2574,5334,2106,62.45,20,63.37,West,Snowy,Summer
2022-08-03,S004,2832,5542,2744,67.96,20,67.69,West,Cloudy,Summer
2022-08-04,S004,2075,4546,2359,54.57,20,54.26,West,Cloudy,Summer
2022-08-05,S004,3402,5907,1984,46.05,20,46.65,West,Snowy,Summer
2022-08-06,S004,2874,6188,2623,63.93,20,64.87,West,Sunny,Summer
2022-08-07,S004,3189,5506,2090,54.27,20,54.5,West,Cloudy,Summer
2022-08-08,S004,2863,5940,2207,54.4,20,54.02,West,Sunny,Summer
2022-08-09,S004,2826,6261,1589,54.25,20,54.87,West,Snowy,Summer
2022-08-10,S004,2750,6085,1966,58.59,20,58.06,West,Snowy,Summer
2022-08-11,S004,2174,4180,2291,56.69,20,56.15,West,Rainy,Summer
2022-08-12,S004,2043,5607,2004,52.77,20,53.47,West,Snowy,Summer
2022-08-13,S004,2087,5911,2043,56.71,20,57.76,West,Snowy,Summer
2022-08-14,S004,2811,5611,2183,62.95,20,63.89,West,Sunny,Summer
2022-08-15,S004,2247,4283,2145,50.15,20,50.32,West,Sunny,Summer
2022-08-16,S004,2635,5029,1999,54.83,20,54.33,West,Cloudy,Summer
2022-08-17,S004,2365,6014,2320,50.11,20,50.17,West,Rainy,Summer
2022-08-18,S004,2651,5207,2502,58.37,20,57.69,West,Sunny,Summer
2022-08-19,S004,2789,6329,2810,52.41,20,52.74,West,Cloudy,Summer
2022-08-20,S004,2385,5570,2070,53.56,20,52.74,West,Cloudy,Summer
2022-08-21,S004,3103,6059,2004,58.41,20,58.77,West,Cloudy,Summer
2022-08-22,S004,1876,3943,2113,51.81,20,51.54,West,Sunny,Summer
2022-08-23,S004,2564,5127,2566,67.43,20,67.28,West,Cloudy,Summer
2022-08-24,S004,2748,5365,2211,57.89,20,59.5,West,Snowy,Summer
2022-08-25,S004,3340,5701,2124,58.82,20,58.07,West,Rainy,Summer
2022-08-26,S004,2846,6152,2263,56.79,20,57.25,West,Rainy,Summer
2022-08-27,S004,3007,5307,2528,57.7,20,58.23,West,Rainy,Summer
2022-08-28,S004,3232,5492,1989,48.48,20,47.51,West,Sunny,Summer
2022-08-29,S004,2595,5354,2467,53.32,20,52.3,West,Rainy,Summer
2022-08-30,S004,2853,5247,2225,48.08,20,48.49,West,Rainy,Summer
2022-08-31,S004,2734,5236,2254,55.88,20,56.56,West,Snowy,Summer
2022-09-01,S004,2678,5994,2258,53.8,20,54.28,West,Rainy,Summer
2022-09-02,S004,2956,5179,2526,63.19,20,62.41,West,Cloudy,Summer
2022-09-03,S004,2862,5582,2290,61.81,20,63.49,West,Snowy,Summer
2022-09-04,S004,3273,5447,2402,62.78,20,62.82,West,Cloudy,Summer
2022-09-05,S004,2931,5913,1806,49.4,20,49.56,West,Cloudy,Summer
2022-09-06,S004,2089,5908,2630,51.57,20,51.68,West,Sunny,Summer
2022-09-07,S004,2719,5044,2116,57.3,20,56.61,West,Rainy,Summer
2022-09-08,S004,3188,5553,2012,49.03,20,49.36,West,Sunny,Summer
2022-09-09,S004,3128,5154,1949,52.39,20,53.01,West,Cloudy,Summer
2022-09-10,S004,1784,4214,2048,62.86,20,62.42,West,Cloudy,Summer
2022-09-11,S004,2420,5237,2287,61.62,20,61.56,West,Cloudy,Summer
2022-09-12,S004,2851,5602,1957,56.0,20,57.26,West,Sunny,Summer
2022-09-13,S004,2198,4917,2258,61.34,20,61.95,West,Sunny,Summer
2022-09-14,S004,3064,5932,2088,58.4,20,58.95,West,Sunny,Summer
2022-09-15,S004,2682,4587,2358,57.26,20,57.54,West,Rainy,Summer
2022-09-16,S004,2539,5096,2191,55.92,20,56.39,West,Rainy,Summer
2022-09-17,S004,2890,5804,2311,53.22,20,53.5,West,Cloudy,Summer
2022-09-18,S004,3262,5391,2191,62.9,20,63.99,West,Snowy,Summer
2022-09-19,S004,2735,4501,2080,52.88,20,52.85,West,Cloudy,Summer
2022-09-20,S004,2328,4765,2014,53.61,20,52.4,West,Snowy,Summer
2022-09-21,S004,2035,5681,2131,66.08,20,66.87,West,Sunny,Autumn
2022-09-22,S004,2902,5782,1988,58.06,20,59.08,West,Cloudy,Autumn
2022-09-23,S004,3193,5856,2556,56.46,20,55.89,West,Sunny,Autumn
2022-09-24,S004,2523,5219,2346,60.48,20,61.2,West,Sunny,Autumn
2022-09-25,S004,2492,4391,2429,54.76,20,54.72,West,Sunny,Autumn
2022-09-26,S004,3304,5682,1970,61.92,20,60.74,West,Sunny,Autumn
2022-09-27,S004,2237,5480,2285,57.04,20,57.75,West,Cloudy,Autumn
2022-09-28,S004,3288,6221,2304,56.69,20,57.78,West,Sunny,Autumn
2022-09-29,S004,2872,5002,2413,59.34,20,58.99,West,Snowy,Autumn
2022-09-30,S004,3733,6602,2458,53.61,20,52.94,West,Sunny,Autumn
2022-10-01,S004,3084,5571,2234,53.63,20,54.08,West,Snowy,Autumn
2022-10-02,S004,2550,5085,2073,60.12,20,60.58,West,Snowy,Autumn
2022-10-03,S004,2455,5001,2328,56.24,20,55.97,West,Cloudy,Autumn
2022-10-04,S004,2128,4813,2072,59.2,20,57.21,West,Snowy,Autumn
2022-10-05,S004,2648,5309,2034,56.24,20,55.83,West,Rainy,Autumn
2022-10-06,S004,2844,6808,2322,49.64,20,50.07,West,Cloudy,Autumn
2022-10-07,S004,3096,5590,2302,58.61,20,58.52,West,Sunny,Autumn
2022-10-08,S004,2806,5371,2096,47.35,20,46.61,West,Cloudy,Autumn
2022-10-09,S004,1731,4516,2679,53.51,20,53.55,West,Rainy,Autumn
2022-10-10,S004,2379,6125,1680,54.26,20,54.54,West,Rainy,Autumn
2022-10-11,S004,2691,5136,2194,55.98,20,56.45,West,Snowy,Autumn
2022-10-12,S004,2657,5430,2339,56.09,20,56.19,West,Snowy,Autumn
2022-10-13,S004,2749,5445,2342,53.13,20,52.75,West,Rainy,Autumn
2022-10-14,S004,3166,5994,2621,47.14,20,47.48,West,Rainy,Autumn
2022-10-15,S004,3616,5555,2369,61.94,20,61.73,West,Rainy,Autumn
2022-10-16,S004,2643,5365,1791,57.28,20,56.64,West,Cloudy,Autumn
2022-10-17,S004,3006,5730,2127,48.81,20,48.62,West,Rainy,Autumn
2022-10-18,S004,3171,6031,2041,61.94,20,62.14,West,Sunny,Autumn
2022-10-19,S004,2139,5520,1833,59.22,20,60.75,West,Cloudy,Autumn
2022-10-20,S004,3691,5654,2264,45.99,20,46.39,West,Rainy,Autumn
2022-10-21,S004,2060,4473,2419,54.91,20,54.14,West,Sunny,Autumn
2022-10-22,S004,2659,5039,2037,45.21,20,45.7,West,Snowy,Autumn
2022-10-23,S004,1873,4481,2651,58.06,20,58.14,West,Snowy,Autumn
2022-10-24,S004,3609,6198,1971,51.46,20,51.67,West,Snowy,Autumn
2022-10-25,S004,2171,4128,2295,49.02,20,49.98,West,Rainy,Autumn
2022-10-26,S004,1975,5307,2124,51.52,20,51.11,West,Sunny,Autumn
2022-10-27,S004,2649,5972,1721,52.15,20,52.77,West,Cloudy,Autumn
2022-10-28,S004,2823,5519,1804,53.46,20,52.79,West,Snowy,Autumn
2022-10-29,S004,2704,5574,2617,55.96,20,55.92,West,Rainy,Autumn
2022-10-30,S004,3094,5631,1912,51.41,20,51.17,West,Sunny,Autumn
2022-10-31,S004,2720,5174,2424,64.22,20,64.19,West,Snowy,Autumn
2022-11-01,S004,2271,5181,1823,43.68,20,44.13,West,Snowy,Autumn
2022-11-02,S004,2499,6266,2160,55.6,20,55.53,West,Sunny,Autumn
2022-11-03,S004,2193,4924,2341,52.7,20,52.59,West,Snowy,Autumn
2022-11-04,S004,2882,5536,2138,54.53,20,54.42,West,Rainy,Autumn
2022-11-05,S004,2206,5600,2305,57.89,20,60.34,West,Rainy,Autumn
2022-11-06,S004,3116,5599,2393,53.7,20,54.2,West,Rainy,Autumn
2022-11-07,S004,3179,5299,2132,54.31,20,54.8,West,Sunny,Autumn
2022-11-08,S004,3492,5646,2338,51.2,20,51.49,West,Snowy,Autumn
2022-11-09,S004,3158,6256,1938,56.19,20,55.93,West,Cloudy,Autumn
2022-11-10,S004,3147,5829,2057,66.41,20,65.34,West,Cloudy,Autumn
2022-11-11,S004,2500,4604,2313,66.36,20,66.87,West,Rainy,Autumn
2022-11-12,S004,2442,4902,1974,65.33,20,64.53,West,Cloudy,Autumn
2022-11-13,S004,2532,5732,2108,57.08,20,57.98,West,Sunny,Autumn
2022-11-14,S004,2116,4950,2499,53.54,20,53.97,West,Snowy,Autumn
2022-11-15,S004,2130,5746,1990,47.49,20,48.02,West,Rainy,Autumn
2022-11-16,S004,2569,5290,2084,60.78,20,61.4,West,Sunny,Autumn
2022-11-17,S004,2322,5259,2192,65.21,20,64.89,West,Sunny,Autumn
2022-11-18,S004,2297,5863,2313,38.5,20,38.71,West,Snowy,Autumn
2022-11-19,S004,2011,5123,2338,51.84,20,51.83,West,Cloudy,Autumn
2022-11-20,S004,2546,5221,2139,59.63,20,60.14,West,Cloudy,Autumn
2022-11-21,S004,2023,4190,2030,51.91,20,52.86,West,Rainy,Autumn
2022-11-22,S004,2793,4977,2309,49.95,20,49.65,West,Cloudy,Autumn
2022-11-23,S004,2908,5759,2395,57.88,20,57.59,West,Snowy,Autumn
2022-11-24,S004,3426,5601,1963,53.52,20,54.34,West,Cloudy,Autumn
2022-11-25,S004,2768,5873,2457,57.48,20,58.22,West,Cloudy,Autumn
2022-11-26,S004,3677,6890,2420,57.21,20,57.7,West,Snowy,Autumn
2022-11-27,S004,2738,5706,2047,48.83,20,49.32,West,Cloudy,Autumn
2022-11-28,S004,2711,6541,2045,64.28,20,65.0,West,Sunny,Autumn
2022-11-29,S004,3003,4854,1955,54.03,20,53.77,West,Rainy,Autumn
2022-11-30,S004,2476,5239,1964,57.28,20,56.23,West,Snowy,Autumn
2022-12-01,S004,2464,4474,2254,61.11,20,60.75,West,Rainy,Autumn
2022-12-02,S004,2574,5444,2309,55.24,20,54.33,West,Cloudy,Autumn
2022-12-03,S004,3268,5650,1986,58.56,20,59.24,West,Snowy,Autumn
2022-12-04,S004,2417,6423,2454,56.61,20,56.46,West,Rainy,Autumn
2022-12-05,S004,2773,5849,1818,51.87,20,51.82,West,Cloudy,Autumn
2022-12-06,S004,2805,6863,2572,51.74,20,51.89,West,Snowy,Autumn
2022-12-07,S004,2253,5676,2822,52.1,20,52.36,West,Cloudy,Autumn
2022-12-08,S004,2183,4774,1951,51.32,20,50.75,West,Cloudy,Autumn
2022-12-09,S004,2671,6103,2043,46.85,20,46.76,West,Rainy,Autumn
2022-12-10,S004,2399,4779,2188,53.28,20,53.42,West,Sunny,Autumn
2022-12-11,S004,2752,5799,1873,51.41,20,51.88,West,Sunny,Autumn
2022-12-12,S004,2958,5903,2111,55.07,20,55.62,West,Rainy,Autumn
2022-12-13,S004,1832,4843,2333,52.78,20,52.91,West,Cloudy,Autumn
2022-12-14,S004,3010,5197,2435,59.09,20,58.78,West,Rainy,Autumn
2022-12-15,S004,2962,6242,2318,53.9,15,53.64,West,Sunny,Autumn
2022-12-16,S004,3577,5711,1934,56.09,20,55.81,West,Cloudy,Autumn
2022-12-17,S004,3277,6448,2108,59.17,20,59.44,West,Rainy,Autumn
2022-12-18,S004,2893,5309,2521,51.51,20,51.47,West,Rainy,Autumn
2022-12-19,S004,2687,5426,2022,52.72,20,52.5,West,Cloudy,Autumn
2022-12-20,S004,1928,4943,2207,52.4,20,52.95,West,Snowy,Autumn
2022-12-21,S004,2322,4264,2125,59.41,20,59.89,West,Snowy,Winter
2022-12-22,S004,3204,6768,2204,52.43,20,53.29,West,Snowy,Winter
2022-12-23,S004,2670,4904,2320,49.24,20,49.44,West,Rainy,Winter
2022-12-24,S004,1794,4549,2632,53.28,20,54.49,West,Rainy,Winter
2022-12-25,S004,2110,4734,2301,57.95,20,57.88,West,Rainy,Winter
2022-12-26,S004,3005,5539,1841,44.26,20,43.52,West,Cloudy,Winter
2022-12-27,S004,2327,5101,2095,54.17,20,55.07,West,Sunny,Winter
2022-12-28,S004,2710,5399,1844,54.14,20,53.61,West,Sunny,Winter
2022-12-29,S004,2282,5908,2158,55.32,15,54.92,West,Cloudy,Winter
2022-12-30,S004,3197,5953,2079,64.83,20,65.19,West,Rainy,Winter
2022-12-31,S004,3359,6179,2404,50.83,20,50.63,West,Cloudy,Winter
2023-01-01,S004,4318,6592,2377,52.63,20,52.76,West,Cloudy,Winter
2023-01-02,S004,2064,5810,1912,65.12,20,64.39,West,Snowy,Winter
2023-01-03,S004,3372,5478,2279,49.31,20,49.46,West,Snowy,Winter
2023-01-04,S004,2467,6006,2274,55.18,20,56.02,West,Cloudy,Winter
2023-01-05,S004,3125,5584,2245,57.02,20,56.67,West,Cloudy,Winter
2023-01-06,S004,1624,4592,2087,59.16,20,60.2,West,Rainy,Winter
2023-01-07,S004,2866,5436,2262,51.94,20,52.76,West,Cloudy,Winter
2023-01-08,S004,2451,5451,2337,58.88,20,58.44,West,Sunny,Winter
2023-01-09,S004,3222,5663,1984,51.05,20,51.21,West,Rainy,Winter
2023-01-10,S004,2256,5378,2165,49.67,20,50.25,West,Cloudy,Winter
2023-01-11,S004,2508,4843,2341,60.57,20,60.34,West,Sunny,Winter
2023-01-12,S004,3391,5588,2518,52.09,20,52.58,West,Rainy,Winter
2023-01-13,S004,3216,5880,2348,58.56,20,57.8,West,Cloudy,Winter
2023-01-14,S004,1930,3932,2056,63.75,20,62.94,West,Cloudy,Winter
2023-01-15,S004,2704,5172,2592,54.81,20,55.02,West,Cloudy,Winter
2023-01-16,S004,2281,5381,2275,56.41,20,57.32,West,Rainy,Winter
2023-01-17,S004,2217,5461,2440,49.41,20,49.4,West,Snowy,Winter
2023-01-18,S004,3891,6323,2639,61.48,20,60.16,West,Snowy,Winter
2023-01-19,S004,2283,5292,2132,55.14,20,54.67,West,Rainy,Winter
2023-01-20,S004,2103,5542,2248,63.47,20,62.96,West,Cloudy,Winter
2023-01-21,S004,2455,5871,2263,55.07,20,56.43,West,Snowy,Winter
2023-01-22,S004,2335,4258,1883,55.21,20,55.4,West,Sunny,Winter
2023-01-23,S004,3498,6208,2208,53.8,20,54.26,West,Snowy,Winter
2023-01-24,S004,2500,5089,1933,60.69,20,60.76,West,Cloudy,Winter
2023-01-25,S004,3421,5494,2026,56.1,20,56.11,West,Rainy,Winter
2023-01-26,S004,2162,5413,2165,65.03,20,65.21,West,Sunny,Winter
2023-01-27,S004,2471,5372,2084,58.31,20,58.67,West,Sunny,Winter
2023-01-28,S004,2122,4714,2318,55.3,20,55.11,West,Cloudy,Winter
2023-01-29,S004,2029,5289,2151,69.77,20,69.43,West,Rainy,Winter
2023-01-30,S004,2497,5697,1921,48.76,20,48.94,West,Sunny,Winter
2023-01-31,S004,2539,5502,2207,55.54,20,55.44,West,Sunny,Winter
2023-02-01,S004,2641,4891,2111,51.06,20,51.63,West,Cloudy,Winter
2023-02-02,S004,2969,5371,2522,54.61,20,53.65,West,Cloudy,Winter
2023-02-03,S004,2881,6139,2465,69.46,20,70.46,West,Sunny,Winter
2023-02-04,S004,3284,4865,2451,59.12,20,58.98,West,Cloudy,Winter
2023-02-05,S004,2783,4254,1823,57.87,20,58.73,West,Rainy,Winter
2023-02-06,S004,2576,5444,2294,46.1,20,45.46,West,Rainy,Winter
2023-02-07,S004,2966,4929,2438,60.05,20,60.12,West,Cloudy,Winter
2023-02-08,S004,3458,5999,1589,59.29,20,59.99,West,Cloudy,Winter
2023-02-09,S004,2264,5656,2495,63.99,20,64.0,West,Snowy,Winter
2023-02-10,S004,2845,5532,2575,59.93,20,59.25,West,Rainy,Winter
2023-02-11,S004,3329,5527,2015,44.91,20,45.79,West,Snowy,Winter
2023-02-12,S004,3028,6768,2199,57.9,20,57.68,West,Cloudy,Winter
2023-02-13,S004,2222,4973,2278,58.66,20,58.98,West,Rainy,Winter
2023-02-14,S004,2836,6408,2299,52.85,20,51.84,West,Rainy,Winter
2023-02-15,S004,2236,5186,2112,51.03,20,52.25,West,Rainy,Winter
2023-02-16,S004,3162,6058,1733,64.72,20,65.85,West,Snowy,Winter
2023-02-17,S004,2375,5288,2236,62.13,20,63.27,West,Rainy,Winter
2023-02-18,S004,3136,5351,1819,49.71,20,49.4,West,Rainy,Winter
2023-02-19,S004,3211,5668,2448,59.64,20,58.17,West,Snowy,Winter
2023-02-20,S004,2354,5454,2201,57.05,20,57.93,West,Rainy,Winter
2023-02-21,S004,2019,4175,2282,65.95,20,64.63,West,Snowy,Winter
2023-02-22,S004,2950,5347,1920,54.35,20,55.77,West,Cloudy,Winter
2023-02-23,S004,3049,5823,1938,52.29,20,52.51,West,Sunny,Winter
2023-02-24,S004,2850,5631,2487,40.97,20,40.24,West,Sunny,Winter
2023-02-25,S004,2204,4959,2280,52.15,20,51.04,West,Snowy,Winter
2023-02-26,S004,2091,4743,2693,45.6,20,46.0,West,Rainy,Winter
2023-02-27,S004,3133,6911,2553,56.25,20,56.54,West,Rainy,Winter
2023-02-28,S004,3554,5604,2517,58.72,20,59.4,West,Snowy,Winter
2023-03-01,S004,2697,5354,2693,60.79,20,61.75,West,Rainy,Winter
2023-03-02,S004,2394,5734,2240,49.7,20,48.45,West,Cloudy,Winter
2023-03-03,S004,1747,4602,2134,53.15,20,53.68,West,Cloudy,Winter
2023-03-04,S004,3722,5995,1955,53.12,20,54.23,West,Snowy,Winter
2023-03-05,S004,2459,6269,1945,62.66,20,63.0,West,Sunny,Winter
2023-03-06,S004,2016,4244,1584,59.06,20,59.68,West,Rainy,Winter
2023-03-07,S004,3328,5257,2308,60.69,20,61.25,West,Sunny,Winter
2023-03-08,S004,1510,4764,2264,55.78,20,56.47,West,Snowy,Winter
2023-03-09,S004,3123,5575,2298,55.32,20,55.05,West,Cloudy,Winter
2023-03-10,S004,2851,5580,2380,53.18,20,53.58,West,Rainy,Winter
2023-03-11,S004,2052,4575,2184,63.43,20,63.71,West,Rainy,Winter
2023-03-12,S004,2548,5430,2152,58.07,20,58.12,West,Cloudy,Winter
2023-03-13,S004,2278,4813,2782,43.48,20,42.46,West,Rainy,Winter
2023-03-14,S004,2086,6108,2283,50.49,20,51.15,West,Cloudy,Winter
2023-03-15,S004,3447,5527,1958,52.15,20,51.72,West,Sunny,Winter
2023-03-16,S004,2699,5205,2632,59.89,20,59.96,West,Sunny,Winter
2023-03-17,S004,2462,4804,2282,62.32,20,61.58,West,Snowy,Winter
2023-03-18,S004,2550,5740,1987,55.93,20,56.13,West,Sunny,Winter
2023-03-19,S004,2444,5904,1978,54.21,20,53.21,West,Cloudy,Winter
2023-03-20,S004,2685,4568,2587,50.63,15,50.37,West,Sunny,Winter
2023-03-21,S004,1885,4809,2091,57.44,20,57.45,West,Snowy,Spring
2023-03-22,S004,2198,4761,1982,62.13,20,62.49,West,Cloudy,Spring
2023-03-23,S004,2272,4863,1860,50.72,20,51.02,West,Rainy,Spring
2023-03-24,S004,2815,5139,2538,57.55,20,58.41,West,Snowy,Spring
2023-03-25,S004,2282,6182,2015,57.36,20,57.55,West,Cloudy,Spring
2023-03-26,S004,2621,5120,2133,57.78,20,57.83,West,Rainy,Spring
2023-03-27,S004,2560,5254,2364,49.56,15,49.43,West,Cloudy,Spring
2023-03-28,S004,2935,5799,2015,53.06,20,54.0,West,Sunny,Spring
2023-03-29,S004,2985,5512,2181,66.8,20,67.39,West,Sunny,Spring
2023-03-30,S004,2254,4462,1834,52.64,20,51.3,West,Rainy,Spring
2023-03-31,S004,3200,6177,1739,55.56,20,55.59,West,Snowy,Spring
2023-04-01,S004,2339,5755,2141,54.18,20,53.92,West,Snowy,Spring
2023-04-02,S004,2771,5595,2463,60.19,20,61.22,West,Snowy,Spring
2023-04-03,S004,2281,5146,2146,56.12,20,55.61,West,Snowy,Spring
2023-04-04,S004,2425,5216,2515,58.69,20,58.76,West,Sunny,Spring
2023-04-05,S004,2591,6576,2149,48.38,20,49.08,West,Cloudy,Spring
2023-04-06,S004,2472,5600,1898,57.92,20,57.55,West,Snowy,Spring
2023-04-07,S004,3116,5463,1987,47.55,20,48.73,West,Rainy,Spring
2023-04-08,S004,2457,5569,2182,54.38,20,54.25,West,Rainy,Spring
2023-04-09,S004,3100,5295,2088,64.65,20,65.75,West,Cloudy,Spring
2023-04-10,S004,2332,5540,2001,55.41,20,56.54,West,Cloudy,Spring
2023-04-11,S004,3034,5054,2537,47.43,20,47.02,West,Snowy,Spring
2023-04-12,S004,2574,5991,2209,57.64,20,57.5,West,Cloudy,Spring
2023-04-13,S004,1927,5325,2087,53.58,20,54.66,West,Snowy,Spring
2023-04-14,S004,2317,4976,2270,52.15,20,52.33,West,Cloudy,Spring
2023-04-15,S004,2474,5160,2074,44.53,20,45.85,West,Cloudy,Spring
2023-04-16,S004,3282,6081,2135,57.0,20,57.94,West,Sunny,Spring
2023-04-17,S004,2101,4057,2220,55.41,20,55.59,West,Rainy,Spring
2023-04-18,S004,2850,5449,2560,51.09,20,50.79,West,Snowy,Spring
2023-04-19,S004,2599,5636,1746,65.1,20,65.53,West,Sunny,Spring
2023-04-20,S004,2240,5511,2073,47.09,20,46.69,West,Rainy,Spring
2023-04-21,S004,2489,5025,2107,60.1,20,59.87,West,Cloudy,Spring
2023-04-22,S004,2393,5250,1962,56.43,20,56.83,West,Rainy,Spring
2023-04-23,S004,2485,5342,1976,53.58,20,54.0,West,Cloudy,Spring
2023-04-24,S004,2823,5180,2080,52.62,20,53.02,West,Sunny,Spring
2023-04-25,S004,2588,6192,2091,49.78,20,49.71,West,Sunny,Spring
2023-04-26,S004,3338,6402,2052,53.05,20,53.16,West,Cloudy,Spring
2023-04-27,S004,3196,5295,1864,56.74,20,56.86,West,Sunny,Spring
2023-04-28,S004,2549,5701,2185,48.12,20,47.11,West,Rainy,Spring
2023-04-29,S004,2779,7052,2314,63.37,20,63.69,West,Cloudy,Spring
2023-04-30,S004,2670,5919,1732,63.63,20,64.65,West,Rainy,Spring
2023-05-01,S004,3386,5675,2207,51.04,20,52.21,West,Rainy,Spring
2023-05-02,S004,2128,5424,2420,62.26,20,62.02,West,Cloudy,Spring
2023-05-03,S004,2726,5641,2377,61.63,20,61.39,West,Rainy,Spring
2023-05-04,S004,2937,5858,2513,52.97,20,52.6,West,Sunny,Spring
2023-05-05,S004,2136,5821,2039,62.61,20,63.41,West,Snowy,Spring
2023-05-06,S004,2223,5109,1983,58.04,20,57.59,West,Cloudy,Spring
2023-05-07,S004,2019,4264,2261,58.22,20,58.48,West,Sunny,Spring
2023-05-08,S004,2022,4881,1890,52.97,20,51.74,West,Sunny,Spring
2023-05-09,S004,2225,4617,2298,60.57,20,60.69,West,Snowy,Spring
2023-05-10,S004,3277,5063,2064,45.91,20,45.77,West,Snowy,Spring
2023-05-11,S004,4061,7068,2130,55.35,20,55.21,West,Cloudy,Spring
2023-05-12,S004,2766,5022,2133,47.96,20,49.09,West,Sunny,Spring
2023-05-13,S004,2248,5051,2339,54.97,20,54.56,West,Cloudy,Spring
2023-05-14,S004,2845,6015,1951,55.79,20,55.15,West,Rainy,Spring
2023-05-15,S004,2359,4446,2006,59.81,20,58.99,West,Snowy,Spring
2023-05-16,S004,3750,6165,2410,60.76,20,60.96,West,Cloudy,Spring
2023-05-17,S004,2893,5406,2297,52.93,20,52.42,West,Sunny,Spring
2023-05-18,S004,2763,4552,2130,59.15,20,58.64,West,Snowy,Spring
2023-05-19,S004,3202,5924,2413,54.13,20,55.78,West,Cloudy,Spring
2023-05-20,S004,3107,6495,2299,51.12,20,51.24,West,Cloudy,Spring
2023-05-21,S004,2760,5363,2327,51.85,20,50.82,West,Cloudy,Spring
2023-05-22,S004,2706,5310,2174,45.3,20,44.41,West,Rainy,Spring
2023-05-23,S004,2334,4710,2153,54.98,20,56.41,West,Sunny,Spring
2023-05-24,S004,2338,5709,2466,56.62,20,55.75,West,Rainy,Spring
2023-05-25,S004,2297,4984,2443,57.58,20,57.79,West,Cloudy,Spring
2023-05-26,S004,2950,5340,2420,59.22,20,59.8,West,Rainy,Spring
2022-01-01,S005,3035,5438,2027,54.72,20,55.77,North,Snowy,Winter
2022-01-02,S005,3179,5830,2208,60.89,20,60.85,North,Sunny,Winter
2022-01-03,S005,2294,5311,2303,54.95,20,54.08,North,Snowy,Winter
2022-01-04,S005,2708,5920,2458,50.9,20,50.25,North,Cloudy,Winter
2022-01-05,S005,2670,5488,2309,53.25,20,53.86,North,Rainy,Winter
2022-01-06,S005,2011,4945,1939,61.87,20,61.71,North,Rainy,Winter
2022-01-07,S005,3212,5626,1996,56.76,20,56.99,North,Snowy,Winter
2022-01-08,S005,2540,5723,1858,53.2,20,52.89,North,Sunny,Winter
2022-01-09,S005,3713,5766,2232,55.05,20,54.51,North,Rainy,Winter
2022-01-10,S005,2685,5381,2544,56.25,20,56.68,North,Rainy,Winter
2022-01-11,S005,2697,5230,2332,56.11,20,55.98,North,Cloudy,Winter
2022-01-12,S005,2308,5139,1923,50.42,20,50.16,North,Sunny,Winter
2022-01-13,S005,3237,5917,1861,52.42,20,53.37,North,Sunny,Winter
2022-01-14,S005,2928,5352,1997,56.78,20,58.03,North,Sunny,Winter
2022-01-15,S005,2617,6063,2229,48.56,20,48.97,North,Sunny,Winter
2022-01-16,S005,3384,6214,2313,42.56,20,42.86,North,Rainy,Winter
2022-01-17,S005,2102,4840,2463,53.16,20,54.15,North,Snowy,Winter
