Date,Category,Units Sold,Inventory Level,Units Ordered,Price,Discount,Seasonality
2022-07-29,Clothing,2282,4544,1502,66.09,20,Summer
2022-07-30,Clothing,1620,2989,1471,53.98,20,Summer
2022-07-31,Clothing,1059,3587,1846,59.24,20,Summer
2022-08-01,Clothing,2130,4146,1498,52.13,20,Summer
2022-08-02,Clothing,2284,4242,1438,47.36,20,Summer
2022-08-03,Clothing,1521,3533,1535,56.17,20,Summer
2022-08-04,Clothing,2598,4189,1933,43.21,20,Summer
2022-08-05,Clothing,2156,3697,1552,39.96,20,Summer
2022-08-06,Clothing,1955,4250,1816,66.31,20,Summer
2022-08-07,Clothing,1878,3623,1810,56.28,15,Summer
2022-08-08,Clothing,1950,3416,1563,56.96,20,Summer
2022-08-09,Clothing,1997,3715,1782,60.2,20,Summer
2022-08-10,Clothing,2335,5551,1642,57.38,20,Summer
2022-08-11,Clothing,1745,3846,1639,49.21,20,Summer
2022-08-12,Clothing,1488,3866,1678,57.01,20,Summer
2022-08-13,Clothing,2492,5090,1797,58.32,20,Summer
2022-08-14,Clothing,2474,3731,1447,48.49,20,Summer
2022-08-15,Clothing,1172,3048,1506,51.78,20,Summer
2022-08-16,Clothing,2316,4344,1688,55.73,20,Summer
2022-08-17,Clothing,1735,4364,1587,51.62,20,Summer
2022-08-18,Clothing,2015,3584,1554,45.16,20,Summer
2022-08-19,Clothing,2155,4117,2015,63.93,20,Summer
2022-08-20,Clothing,1432,4318,1913,57.73,15,Summer
2022-08-21,Clothing,1339,3759,1596,51.31,20,Summer
2022-08-22,Clothing,1381,4171,1875,52.74,20,Summer
2022-08-23,Clothing,2388,4351,2099,52.44,20,Summer
2022-08-24,Clothing,2008,3585,1602,58.93,20,Summer
2022-08-25,Clothing,2001,4086,1507,54.51,20,Summer
2022-08-26,Clothing,2102,4449,1928,54.65,20,Summer
2022-08-27,Clothing,2363,4397,1905,51.79,20,Summer
2022-08-28,Clothing,1480,4555,1779,66.02,20,Summer
2022-08-29,Clothing,1618,3559,1944,44.83,20,Summer
2022-08-30,Clothing,2440,4050,1521,56.95,20,Summer
2022-08-31,Clothing,2185,4829,1861,54.38,20,Summer
2022-09-01,Clothing,2450,5250,1576,57.33,20,Summer
2022-09-02,Clothing,2190,3810,1266,59.75,20,Summer
2022-09-03,Clothing,1631,4139,1598,56.02,20,Summer
2022-09-04,Clothing,1712,3673,1648,52.88,20,Summer
2022-09-05,Clothing,1990,4606,1420,58.29,20,Summer
2022-09-06,Clothing,1862,3336,1680,54.21,20,Summer
2022-09-07,Clothing,1985,3664,1398,55.24,20,Summer
2022-09-08,Clothing,1876,3946,1887,53.34,20,Summer
2022-09-09,Clothing,2120,4544,1633,57.0,20,Summer
2022-09-10,Clothing,1876,4480,1744,50.99,20,Summer
2022-09-11,Clothing,2355,4920,1796,54.69,20,Summer
2022-09-12,Clothing,2163,4664,1749,63.41,20,Summer
2022-09-13,Clothing,1825,4108,1749,59.27,20,Summer
2022-09-14,Clothing,2489,4562,1721,51.41,20,Summer
2022-09-15,Clothing,1625,3273,1740,56.05,20,Summer
2022-09-16,Clothing,2001,3881,1743,63.59,20,Summer
2022-09-17,Clothing,1732,4268,1906,56.45,20,Summer
2022-09-18,Clothing,2911,4536,1734,50.77,20,Summer
2022-09-19,Clothing,2656,4875,1270,58.48,20,Summer
2022-09-20,Clothing,1594,3790,1392,67.58,20,Summer
2022-09-21,Clothing,1823,4360,1826,58.96,20,Autumn
2022-09-22,Clothing,1633,3289,1450,54.59,20,Autumn
2022-09-23,Clothing,2117,3790,1590,63.14,20,Autumn
2022-09-24,Clothing,2036,3979,1672,43.1,20,Autumn
2022-09-25,Clothing,1701,3880,1649,58.85,20,Autumn
2022-09-26,Clothing,2054,4057,1362,55.16,20,Autumn
2022-09-27,Clothing,1637,4060,1670,50.08,20,Autumn
2022-09-28,Clothing,1992,4303,2179,56.3,20,Autumn
2022-09-29,Clothing,3146,5042,1614,50.05,20,Autumn
2022-09-30,Clothing,2327,4152,1671,52.06,20,Autumn
2022-10-01,Clothing,1839,4229,1551,52.85,20,Autumn
2022-10-02,Clothing,2361,3967,1821,55.44,20,Autumn
2022-10-03,Clothing,1951,3975,1714,54.82,20,Autumn
2022-10-04,Clothing,1881,3997,1567,56.79,20,Autumn
2022-10-05,Clothing,2081,4008,1770,58.81,15,Autumn
2022-10-06,Clothing,1594,4780,1365,38.91,20,Autumn
2022-10-07,Clothing,2721,5126,1852,60.43,20,Autumn
2022-10-08,Clothing,2345,3955,1525,49.6,20,Autumn
2022-10-09,Clothing,1793,5096,1784,63.12,20,Autumn
2022-10-10,Clothing,1594,3676,1692,62.34,20,Autumn
2022-10-11,Clothing,1611,3802,1598,59.24,20,Autumn
2022-10-12,Clothing,1984,4409,1521,55.01,20,Autumn
2022-10-13,Clothing,1675,4173,1380,55.42,20,Autumn
2022-10-14,Clothing,2325,5034,2107,52.61,20,Autumn
2022-10-15,Clothing,2066,3869,1743,53.81,20,Autumn
2022-10-16,Clothing,2332,4935,1632,62.64,20,Autumn
2022-10-17,Clothing,1993,3812,1435,46.94,20,Autumn
2022-10-18,Clothing,2902,5358,1337,50.82,20,Autumn
2022-10-19,Clothing,2299,3791,1535,67.13,20,Autumn
2022-10-20,Clothing,1980,3968,1435,53.03,20,Autumn
2022-10-21,Clothing,1690,3270,1635,47.73,20,Autumn
2022-10-22,Clothing,2773,4125,1609,58.58,20,Autumn
2022-10-23,Clothing,2227,4378,1760,54.14,20,Autumn
2022-10-24,Clothing,2898,4751,1579,51.94,20,Autumn
2022-10-25,Clothing,2187,4031,1410,46.21,20,Autumn
2022-10-26,Clothing,1546,3776,1972,62.92,20,Autumn
2022-10-27,Clothing,1479,3924,1811,49.99,20,Autumn
2022-10-28,Clothing,1843,4217,1547,65.46,20,Autumn
2022-10-29,Clothing,1403,3994,1703,52.03,15,Autumn
2022-10-30,Clothing,2626,5116,1425,61.82,20,Autumn
2022-10-31,Clothing,2047,4313,1635,61.26,20,Autumn
2022-11-01,Clothing,1967,4438,1443,40.87,20,Autumn
2022-11-02,Clothing,2339,4435,1613,53.59,20,Autumn
2022-11-03,Clothing,1820,3925,1732,46.47,20,Autumn
2022-11-04,Clothing,1508,3827,1519,68.99,20,Autumn
2022-11-05,Clothing,2371,5063,1855,53.41,15,Autumn
2022-11-06,Clothing,993,2714,1280,48.09,20,Autumn
2022-11-07,Clothing,1616,4361,1946,44.93,20,Autumn
2022-11-08,Clothing,2893,4781,1899,45.9,20,Autumn
2022-11-09,Clothing,1619,3568,2131,51.54,20,Autumn
2022-11-10,Clothing,2256,4186,1638,65.59,20,Autumn
2022-11-11,Clothing,2801,4770,1429,70.55,20,Autumn
2022-11-12,Clothing,2294,3874,1700,55.56,20,Autumn
2022-11-13,Clothing,2244,4098,1663,50.89,20,Autumn
2022-11-14,Clothing,3049,4343,1654,49.85,20,Autumn
2022-11-15,Clothing,2166,5254,1424,47.61,20,Autumn
2022-11-16,Clothing,2014,3746,1550,52.47,20,Autumn
2022-11-17,Clothing,2598,4231,1712,60.87,20,Autumn
2022-11-18,Clothing,1975,4018,1657,53.91,15,Autumn
2022-11-19,Clothing,2260,4169,1648,55.07,20,Autumn
2022-11-20,Clothing,1596,3427,1787,41.88,20,Autumn
2022-11-21,Clothing,2144,4608,1334,53.76,15,Autumn
2022-11-22,Clothing,1793,3890,1593,58.38,20,Autumn
2022-11-23,Clothing,2614,4284,1490,47.97,20,Autumn
2022-11-24,Clothing,1659,2967,1444,69.77,20,Autumn
2022-11-25,Clothing,2669,4797,1819,61.93,20,Autumn
2022-11-26,Clothing,2978,5025,1658,69.49,15,Autumn
2022-11-27,Clothing,1833,4525,1602,65.4,20,Autumn
2022-11-28,Clothing,1714,3805,1743,58.02,20,Autumn
2022-11-29,Clothing,2177,3954,1624,56.0,20,Autumn
2022-11-30,Clothing,1964,3745,1689,58.02,20,Autumn
2022-12-01,Clothing,1542,3342,1760,58.73,20,Autumn
2022-12-02,Clothing,2251,4011,1904,54.98,20,Autumn
2022-12-03,Clothing,2389,3909,1556,48.51,20,Autumn
2022-12-04,Clothing,1878,4444,1635,60.46,20,Autumn
2022-12-05,Clothing,1381,3649,1584,54.37,20,Autumn
2022-12-06,Clothing,3058,5061,1642,63.62,20,Autumn
2022-12-07,Clothing,2034,5147,1562,53.64,20,Autumn
2022-12-08,Clothing,2017,3156,1440,57.45,20,Autumn
2022-12-09,Clothing,2919,5463,1658,53.32,20,Autumn
2022-12-10,Clothing,2087,3661,1665,52.03,20,Autumn
2022-12-11,Clothing,2226,4542,1654,56.18,20,Autumn
2022-12-12,Clothing,1402,3232,1735,61.76,20,Autumn
2022-12-13,Clothing,1189,3493,1590,57.66,20,Autumn
2022-12-14,Clothing,2250,3751,1836,63.05,20,Autumn
2022-12-15,Clothing,1819,3912,1983,40.86,20,Autumn
2022-12-16,Clothing,2548,4358,1626,47.92,20,Autumn
2022-12-17,Clothing,2181,4149,1688,55.19,20,Autumn
2022-12-18,Clothing,1828,2959,1684,55.37,20,Autumn
2022-12-19,Clothing,2068,4571,1285,46.11,20,Autumn
2022-12-20,Clothing,2107,4943,1509,40.94,20,Autumn
2022-12-21,Clothing,1848,4139,1657,61.35,20,Winter
2022-12-22,Clothing,2532,4609,1701,62.36,20,Winter
2022-12-23,Clothing,2189,3517,1504,47.34,15,Winter
2022-12-24,Clothing,1895,4124,1732,51.32,20,Winter
2022-12-25,Clothing,2378,4839,1782,54.39,20,Winter
2022-12-26,Clothing,1989,3918,1609,58.13,20,Winter
2022-12-27,Clothing,1753,4768,1791,54.64,20,Winter
2022-12-28,Clothing,1023,3870,1798,65.51,20,Winter
2022-12-29,Clothing,2171,4419,1489,44.09,20,Winter
2022-12-30,Clothing,2261,4003,1897,55.73,20,Winter
2022-12-31,Clothing,1849,4066,1868,43.53,20,Winter
2023-01-01,Clothing,1896,4294,1760,51.28,20,Winter
2023-01-02,Clothing,2132,3629,1467,63.52,20,Winter
2023-01-03,Clothing,2215,4193,1613,64.51,20,Winter
2023-01-04,Clothing,1689,4655,1799,51.29,20,Winter
2023-01-05,Clothing,2202,4951,1922,49.03,20,Winter
2023-01-06,Clothing,1957,3779,1235,60.63,20,Winter
2023-01-07,Clothing,2203,4723,1773,54.35,20,Winter
2023-01-08,Clothing,1628,3909,1130,53.25,20,Winter
2023-01-09,Clothing,2255,3862,1795,57.87,20,Winter
2023-01-10,Clothing,1612,4000,1880,50.8,20,Winter
2023-01-11,Clothing,1343,3405,1302,68.57,20,Winter
2023-01-12,Clothing,2651,4320,1718,50.83,20,Winter
2023-01-13,Clothing,2073,3584,1640,72.61,20,Winter
2023-01-14,Clothing,2212,4327,1536,59.63,20,Winter
2023-01-15,Clothing,1646,3111,1781,45.83,20,Winter
2023-01-16,Clothing,1909,4291,1622,57.19,20,Winter
2023-01-17,Clothing,1772,4421,1497,61.22,20,Winter
2023-01-18,Clothing,2565,5051,1524,59.35,20,Winter
2023-01-19,Clothing,1500,3910,1701,63.85,20,Winter
2023-01-20,Clothing,1540,4013,1527,50.92,20,Winter
2023-01-21,Clothing,1754,4273,1657,56.39,20,Winter
2023-01-22,Clothing,2204,4775,1249,53.63,20,Winter
2023-01-23,Clothing,2354,4368,1450,48.45,20,Winter
2023-01-24,Clothing,1977,4366,1953,58.5,20,Winter
2023-01-25,Clothing,2626,4003,1859,48.01,20,Winter
2023-01-26,Clothing,1851,4296,1635,50.52,20,Winter
2023-01-27,Clothing,2195,4424,1812,44.56,20,Winter
2023-01-28,Clothing,2816,4931,1527,53.58,20,Winter
2023-01-29,Clothing,1885,4089,1699,53.18,20,Winter
2023-01-30,Clothing,2172,4011,1175,53.13,20,Winter
2023-01-31,Clothing,1649,4046,1449,54.43,20,Winter
2023-02-01,Clothing,2257,3759,1725,53.96,20,Winter
2023-02-02,Clothing,2027,4325,1795,58.45,20,Winter
2023-02-03,Clothing,1933,4519,1538,61.09,20,Winter
2023-02-04,Clothing,1917,3413,1808,53.54,20,Winter
2023-02-05,Clothing,1446,2977,1864,56.86,20,Winter
2023-02-06,Clothing,2426,4238,1759,65.78,20,Winter
2023-02-07,Clothing,1848,4303,1633,55.37,20,Winter
2023-02-08,Clothing,1090,3824,1779,62.95,20,Winter
2023-02-09,Clothing,1970,4404,1801,54.69,20,Winter
2023-02-10,Clothing,2358,4414,1776,56.76,20,Winter
2023-02-11,Clothing,1947,3716,1540,50.23,20,Winter
2023-02-12,Clothing,2327,4320,1698,46.7,20,Winter
2023-02-13,Clothing,1469,3012,1413,68.93,20,Winter
2023-02-14,Clothing,2313,4480,1287,49.62,20,Winter
2023-02-15,Clothing,2086,4151,1829,49.31,20,Winter
2023-02-16,Clothing,1197,3258,1530,45.35,20,Winter
2023-02-17,Clothing,2421,4176,1544,60.5,20,Winter
2023-02-18,Clothing,1893,4415,1419,46.0,20,Winter
2023-02-19,Clothing,1556,3588,1712,56.27,20,Winter
2023-02-20,Clothing,1738,4107,1562,48.82,20,Winter
2023-02-21,Clothing,1954,4081,1904,46.45,20,Winter
2023-02-22,Clothing,1294,3860,1528,59.85,15,Winter
2023-02-23,Clothing,2204,3568,1473,58.74,20,Winter
2023-02-24,Clothing,2882,4296,2010,58.36,20,Winter
2023-02-25,Clothing,2785,4504,1592,51.4,20,Winter
2023-02-26,Clothing,1838,4269,2035,48.01,20,Winter
2023-02-27,Clothing,2380,3901,1954,44.38,20,Winter
2023-02-28,Clothing,1990,4787,1732,60.74,20,Winter
2023-03-01,Clothing,1973,4140,1776,58.11,20,Winter
2023-03-02,Clothing,2077,3786,1573,45.75,20,Winter
2023-03-03,Clothing,2462,4533,1496,53.04,20,Winter
2023-03-04,Clothing,2136,4141,1400,59.18,20,Winter
2023-03-05,Clothing,2336,4203,1605,50.8,20,Winter
2023-03-06,Clothing,2311,3981,1436,54.86,20,Winter
2023-03-07,Clothing,1984,3622,1726,55.2,20,Winter
2023-03-08,Clothing,1484,2913,1823,53.46,20,Winter
2023-03-09,Clothing,2157,4283,1834,54.73,20,Winter
2023-03-10,Clothing,1920,3833,1476,53.4,20,Winter
2023-03-11,Clothing,1293,3679,2129,55.23,20,Winter
2023-03-12,Clothing,1817,3709,1667,40.72,20,Winter
2023-03-13,Clothing,2094,4034,1834,55.74,20,Winter
2023-03-14,Clothing,2234,4409,1808,52.77,20,Winter
2023-03-15,Clothing,1840,3949,1702,66.36,20,Winter
2023-03-16,Clothing,2407,4043,1687,47.36,20,Winter
2023-03-17,Clothing,2146,3916,1422,58.26,20,Winter
2023-03-18,Clothing,1298,4491,1549,47.1,20,Winter
2023-03-19,Clothing,1527,4251,1508,54.38,20,Winter
2023-03-20,Clothing,2717,4210,1688,66.25,20,Winter
2023-03-21,Clothing,2343,3906,1746,68.02,20,Spring
2023-03-22,Clothing,2237,4062,1861,65.78,20,Spring
2023-03-23,Clothing,2429,4076,1583,50.62,20,Spring
2023-03-24,Clothing,2070,3916,1804,50.68,20,Spring
2023-03-25,Clothing,1233,3495,1606,71.72,20,Spring
2023-03-26,Clothing,1834,3501,1536,66.42,20,Spring
2023-03-27,Clothing,1488,4047,1833,52.12,20,Spring
2023-03-28,Clothing,2730,4036,1405,67.13,20,Spring
2023-03-29,Clothing,1819,3213,1597,50.63,20,Spring
2023-03-30,Clothing,2345,3738,1686,49.71,20,Spring
2023-03-31,Clothing,1528,3594,1638,58.23,20,Spring
2023-04-01,Clothing,2008,4340,1188,63.72,20,Spring
2023-04-02,Clothing,1395,3367,1988,55.84,20,Spring
2023-04-03,Clothing,669,3166,1512,57.2,20,Spring
2023-04-04,Clothing,1766,3613,1667,45.54,20,Spring
2023-04-05,Clothing,1596,4449,1455,64.0,20,Spring
2023-04-06,Clothing,2146,3489,1467,56.47,20,Spring
2023-04-07,Clothing,1624,4051,1069,45.39,20,Spring
2023-04-08,Clothing,2405,4043,1810,48.41,20,Spring
2023-04-09,Clothing,2148,4587,1727,62.47,20,Spring
2023-04-10,Clothing,1757,4065,1590,67.65,20,Spring
2023-04-11,Clothing,1588,2922,1603,46.75,20,Spring
2023-04-12,Clothing,2114,3918,1747,50.82,20,Spring
2023-04-13,Clothing,1809,3336,1944,59.07,20,Spring
2023-04-14,Clothing,1801,4450,1578,50.63,20,Spring
2023-04-15,Clothing,2084,4218,1722,45.43,20,Spring
2023-04-16,Clothing,1918,4020,1558,64.39,20,Spring
2023-04-17,Clothing,2055,3636,1771,48.99,20,Spring
2023-04-18,Clothing,1854,3646,1892,59.47,20,Spring
2023-04-19,Clothing,1567,3952,1748,55.78,20,Spring
2023-04-20,Clothing,1934,4241,1812,54.94,20,Spring
2023-04-21,Clothing,2077,4561,1415,52.11,20,Spring
2023-04-22,Clothing,1899,3389,1532,57.88,20,Spring
2023-04-23,Clothing,1578,3581,2082,44.21,20,Spring
2023-04-24,Clothing,2886,4480,1364,55.03,20,Spring
2023-04-25,Clothing,1509,3323,1703,64.02,20,Spring
2023-04-26,Clothing,2096,3767,1661,44.95,20,Spring
2023-04-27,Clothing,2276,4137,1242,54.68,20,Spring
2023-04-28,Clothing,2347,4866,1462,58.77,20,Spring
2023-04-29,Clothing,1502,4021,1681,58.44,20,Spring
2023-04-30,Clothing,2214,3915,1742,59.08,20,Spring
2023-05-01,Clothing,1917,3416,1781,58.94,20,Spring
2023-05-02,Clothing,1537,3659,1619,53.6,20,Spring
2023-05-03,Clothing,2601,4490,1557,57.16,20,Spring
2023-05-04,Clothing,1823,3519,1632,52.63,20,Spring
2023-05-05,Clothing,1900,4079,1633,52.0,20,Spring
2023-05-06,Clothing,1661,3612,1527,45.97,20,Spring
2023-05-07,Clothing,1488,3936,1714,57.95,20,Spring
2023-05-08,Clothing,1862,4000,1772,46.0,20,Spring
2023-05-09,Clothing,2312,4798,1381,45.38,20,Spring
2023-05-10,Clothing,2149,4149,2115,65.97,20,Spring
2023-05-11,Clothing,3330,5478,1629,63.3,20,Spring
2023-05-12,Clothing,2366,4207,1639,43.76,20,Spring
2023-05-13,Clothing,1851,3859,1855,47.51,20,Spring
2023-05-14,Clothing,2405,3691,1688,52.54,20,Spring
2023-05-15,Clothing,1931,4321,1515,56.08,20,Spring
2023-05-16,Clothing,3300,5063,1767,55.79,20,Spring
2023-05-17,Clothing,1905,4840,1943,62.24,20,Spring
2023-05-18,Clothing,1850,3649,1651,45.72,20,Spring
2023-05-19,Clothing,2661,4458,1823,64.79,20,Spring
2023-05-20,Clothing,2228,4414,1479,61.48,20,Spring
2023-05-21,Clothing,2576,4317,1691,57.33,20,Spring
2023-05-22,Clothing,2228,4775,2007,61.16,20,Spring
2023-05-23,Clothing,1929,3920,1255,29.81,20,Spring
2023-05-24,Clothing,1747,4596,1915,52.82,20,Spring
2023-05-25,Clothing,2368,4710,1684,54.18,20,Spring
2023-05-26,Clothing,2851,4867,1934,55.01,20,Spring
