Date,Product ID,Category,Units Sold,Inventory Level,Units Ordered,Price,Discount,Seasonality
2022-06-15,P0004,Electronics,632,1368,773,45.78,15,Spring
2022-06-16,P0004,Electronics,935,1260,530,56.06,20,Spring
2022-06-17,P0004,Electronics,964,1160,615,71.89,15,Spring
2022-06-18,P0004,Electronics,719,1294,742,56.32,20,Spring
2022-06-19,P0004,Electronics,717,1556,463,69.16,15,Spring
2022-06-20,P0004,Electronics,394,778,635,43.72,20,Spring
2022-06-21,P0004,Electronics,654,1587,778,59.81,20,Summer
2022-06-22,P0004,Electronics,668,1433,408,60.93,20,Summer
2022-06-23,P0004,Electronics,380,1101,515,78.43,20,Summer
2022-06-24,P0004,Electronics,536,1119,550,54.76,20,Summer
2022-06-25,P0004,Electronics,631,1525,596,61.08,15,Summer
2022-06-26,P0004,Electronics,944,1744,568,51.42,20,Summer
2022-06-27,P0004,Electronics,941,1582,360,61.02,20,Summer
2022-06-28,P0004,Electronics,554,1729,496,62.5,20,Summer
2022-06-29,P0004,Electronics,609,1409,494,60.92,10,Summer
2022-06-30,P0004,Electronics,263,885,661,63.07,15,Summer
2022-07-01,P0004,Electronics,961,1830,450,58.26,15,Summer
2022-07-02,P0004,Electronics,547,1373,530,48.97,15,Summer
2022-07-03,P0004,Electronics,504,1206,569,48.97,20,Summer
2022-07-04,P0004,Electronics,285,1171,544,49.73,15,Summer
2022-07-05,P0004,Electronics,594,1255,611,59.85,20,Summer
2022-07-06,P0004,Electronics,959,1182,612,74.44,10,Summer
2022-07-07,P0004,Electronics,421,1394,539,59.61,15,Summer
2022-07-08,P0004,Electronics,974,1492,590,57.85,20,Summer
2022-07-09,P0004,Electronics,924,1581,545,45.52,15,Summer
2022-07-10,P0004,Electronics,528,1517,430,61.28,20,Summer
2022-07-11,P0004,Electronics,858,1924,578,55.74,10,Summer
2022-07-12,P0004,Electronics,1018,1639,599,80.09,15,Summer
2022-07-13,P0004,Electronics,862,1681,404,50.6,10,Summer
2022-07-14,P0004,Electronics,499,1187,762,46.75,20,Summer
2022-07-15,P0004,Electronics,440,1440,429,72.6,15,Summer
2022-07-16,P0004,Electronics,600,1082,515,51.06,20,Summer
2022-07-17,P0004,Electronics,595,1343,704,53.78,20,Summer
2022-07-18,P0004,Electronics,799,1373,374,59.67,20,Summer
2022-07-19,P0004,Electronics,430,1029,606,60.16,20,Summer
2022-07-20,P0004,Electronics,384,1161,402,58.88,20,Summer
2022-07-21,P0004,Electronics,380,809,397,53.57,20,Summer
2022-07-22,P0004,Electronics,812,1783,581,43.8,20,Summer
2022-07-23,P0004,Electronics,758,1455,472,31.28,20,Summer
2022-07-24,P0004,Electronics,411,1349,547,73.24,20,Summer
2022-07-25,P0004,Electronics,694,1155,546,57.52,15,Summer
2022-07-26,P0004,Electronics,792,1192,525,78.62,20,Summer
2022-07-27,P0004,Electronics,779,1364,491,60.17,20,Summer
2022-07-28,P0004,Electronics,598,1237,421,45.02,20,Summer
2022-07-29,P0004,Electronics,569,978,775,69.45,20,Summer
2022-07-30,P0004,Electronics,533,1065,496,40.47,20,Summer
2022-07-31,P0004,Electronics,375,758,410,35.7,20,Summer
2022-08-01,P0004,Electronics,907,1753,682,69.06,20,Summer
2022-08-02,P0004,Electronics,366,1173,392,54.12,20,Summer
2022-08-03,P0004,Electronics,530,1545,635,58.98,20,Summer
2022-08-04,P0004,Electronics,766,1518,828,55.23,20,Summer
2022-08-05,P0004,Electronics,1342,1865,592,59.49,20,Summer
2022-08-06,P0004,Electronics,544,1198,528,49.3,20,Summer
2022-08-07,P0004,Electronics,1178,1571,564,50.06,20,Summer
2022-08-08,P0004,Electronics,659,1460,490,54.65,20,Summer
2022-08-09,P0004,Electronics,265,979,558,55.1,15,Summer
2022-08-10,P0004,Electronics,1185,1446,319,51.25,20,Summer
2022-08-11,P0004,Electronics,776,1284,438,61.82,20,Summer
2022-08-12,P0004,Electronics,497,1344,450,54.82,20,Summer
2022-08-13,P0004,Electronics,785,1125,484,62.64,20,Summer
2022-08-14,P0004,Electronics,838,1316,510,81.19,20,Summer
2022-08-15,P0004,Electronics,1006,1659,568,70.03,20,Summer
2022-08-16,P0004,Electronics,410,1390,363,66.99,20,Summer
2022-08-17,P0004,Electronics,1017,1727,408,66.3,15,Summer
2022-08-18,P0004,Electronics,597,1229,665,61.42,20,Summer
2022-08-19,P0004,Electronics,391,1338,552,29.53,20,Summer
2022-08-20,P0004,Electronics,594,1766,630,60.3,10,Summer
2022-08-21,P0004,Electronics,297,1674,666,57.67,20,Summer
2022-08-22,P0004,Electronics,352,1333,529,43.02,20,Summer
2022-08-23,P0004,Electronics,688,1379,561,46.43,20,Summer
2022-08-24,P0004,Electronics,758,1476,571,51.9,20,Summer
2022-08-25,P0004,Electronics,629,990,569,56.83,20,Summer
2022-08-26,P0004,Electronics,388,1131,756,73.42,20,Summer
2022-08-27,P0004,Electronics,1146,1455,433,56.52,20,Summer
2022-08-28,P0004,Electronics,853,1230,399,43.36,5,Summer
2022-08-29,P0004,Electronics,754,1554,552,27.75,20,Summer
2022-08-30,P0004,Electronics,531,1129,486,58.56,15,Summer
2022-08-31,P0004,Electronics,678,879,693,36.21,20,Summer
2022-09-01,P0004,Electronics,532,1149,502,68.96,20,Summer
2022-09-02,P0004,Electronics,815,1272,410,52.2,20,Summer
2022-09-03,P0004,Electronics,360,1086,505,57.83,20,Summer
2022-09-04,P0004,Electronics,622,1584,414,70.46,20,Summer
2022-09-05,P0004,Electronics,537,1194,592,67.93,20,Summer
2022-09-06,P0004,Electronics,763,1936,482,82.09,20,Summer
2022-09-07,P0004,Electronics,581,1239,390,38.2,15,Summer
2022-09-08,P0004,Electronics,508,1086,573,47.55,20,Summer
2022-09-09,P0004,Electronics,953,1385,593,43.56,15,Summer
2022-09-10,P0004,Electronics,1067,1477,437,26.49,15,Summer
2022-09-11,P0004,Electronics,495,1387,461,43.28,15,Summer
2022-09-12,P0004,Electronics,551,1218,593,51.7,15,Summer
2022-09-13,P0004,Electronics,807,1421,724,70.85,20,Summer
2022-09-14,P0004,Electronics,726,1321,488,42.15,20,Summer
2022-09-15,P0004,Electronics,1344,1768,629,74.95,20,Summer
2022-09-16,P0004,Electronics,394,922,429,65.19,20,Summer
2022-09-17,P0004,Electronics,422,1396,513,38.56,20,Summer
2022-09-18,P0004,Electronics,884,1216,760,44.49,20,Summer
2022-09-19,P0004,Electronics,913,1357,509,65.72,20,Summer
2022-09-20,P0004,Electronics,415,1098,476,62.16,10,Summer
2022-09-21,P0004,Electronics,200,1009,435,73.2,15,Autumn
2022-09-22,P0004,Electronics,946,1522,522,63.89,15,Autumn
2022-09-23,P0004,Electronics,676,1277,544,71.23,20,Autumn
2022-09-24,P0004,Electronics,170,757,595,80.36,20,Autumn
2022-09-25,P0004,Electronics,526,1181,471,43.13,20,Autumn
2022-09-26,P0004,Electronics,705,1632,669,69.64,20,Autumn
2022-09-27,P0004,Electronics,886,1235,427,72.15,20,Autumn
2022-09-28,P0004,Electronics,840,1835,599,59.95,15,Autumn
2022-09-29,P0004,Electronics,458,934,664,64.7,20,Autumn
2022-09-30,P0004,Electronics,546,1047,310,63.52,15,Autumn
2022-10-01,P0004,Electronics,597,1621,557,49.52,20,Autumn
2022-10-02,P0004,Electronics,670,1409,573,40.42,20,Autumn
2022-10-03,P0004,Electronics,616,1230,485,60.8,20,Autumn
2022-10-04,P0004,Electronics,662,1421,811,49.18,20,Autumn
2022-10-05,P0004,Electronics,586,1285,519,63.64,20,Autumn
2022-10-06,P0004,Electronics,566,1116,762,47.25,20,Autumn
2022-10-07,P0004,Electronics,475,1122,396,64.4,20,Autumn
2022-10-08,P0004,Electronics,665,1328,492,37.14,20,Autumn
2022-10-09,P0004,Electronics,713,1529,615,74.03,15,Autumn
2022-10-10,P0004,Electronics,442,1282,325,40.84,20,Autumn
2022-10-11,P0004,Electronics,807,1177,271,51.0,20,Autumn
2022-10-12,P0004,Electronics,774,1517,613,48.55,20,Autumn
2022-10-13,P0004,Electronics,1171,1835,537,40.72,20,Autumn
2022-10-14,P0004,Electronics,776,1496,547,61.59,20,Autumn
2022-10-15,P0004,Electronics,1296,1658,533,63.7,20,Autumn
2022-10-16,P0004,Electronics,630,1355,632,30.98,20,Autumn
2022-10-17,P0004,Electronics,439,865,605,52.92,15,Autumn
2022-10-18,P0004,Electronics,410,1537,567,42.61,20,Autumn
2022-10-19,P0004,Electronics,659,1553,681,50.72,20,Autumn
2022-10-20,P0004,Electronics,930,1477,599,35.39,20,Autumn
2022-10-21,P0004,Electronics,876,1549,505,48.59,20,Autumn
2022-10-22,P0004,Electronics,502,1618,688,44.85,20,Autumn
2022-10-23,P0004,Electronics,1331,1663,508,45.99,20,Autumn
2022-10-24,P0004,Electronics,709,1328,702,56.38,20,Autumn
2022-10-25,P0004,Electronics,782,1160,549,51.62,5,Autumn
2022-10-26,P0004,Electronics,833,1385,368,43.97,20,Autumn
2022-10-27,P0004,Electronics,486,1173,566,54.48,15,Autumn
2022-10-28,P0004,Electronics,696,1256,486,71.71,20,Autumn
2022-10-29,P0004,Electronics,512,1484,391,62.41,20,Autumn
2022-10-30,P0004,Electronics,554,1572,708,35.05,15,Autumn
2022-10-31,P0004,Electronics,488,1036,622,67.91,20,Autumn
2022-11-01,P0004,Electronics,732,1455,394,68.05,15,Autumn
2022-11-02,P0004,Electronics,444,1259,752,65.74,15,Autumn
2022-11-03,P0004,Electronics,660,1093,354,68.04,10,Autumn
2022-11-04,P0004,Electronics,885,1622,606,57.8,20,Autumn
2022-11-05,P0004,Electronics,851,1896,454,60.03,20,Autumn
2022-11-06,P0004,Electronics,611,1362,601,48.88,20,Autumn
2022-11-07,P0004,Electronics,463,1217,391,49.28,20,Autumn
2022-11-08,P0004,Electronics,628,1454,581,74.66,15,Autumn
2022-11-09,P0004,Electronics,674,1578,598,69.29,10,Autumn
2022-11-10,P0004,Electronics,485,1553,550,29.25,20,Autumn
2022-11-11,P0004,Electronics,896,1467,287,57.34,20,Autumn
2022-11-12,P0004,Electronics,447,1091,517,82.43,20,Autumn
2022-11-13,P0004,Electronics,572,1565,391,57.9,20,Autumn
2022-11-14,P0004,Electronics,896,1708,662,51.55,15,Autumn
2022-11-15,P0004,Electronics,244,983,361,48.45,5,Autumn
2022-11-16,P0004,Electronics,1275,1706,259,58.18,20,Autumn
2022-11-17,P0004,Electronics,1178,1631,665,65.48,15,Autumn
2022-11-18,P0004,Electronics,495,880,402,63.94,10,Autumn
2022-11-19,P0004,Electronics,813,1499,579,50.94,15,Autumn
2022-11-20,P0004,Electronics,738,1403,411,61.76,20,Autumn
2022-11-21,P0004,Electronics,449,1203,619,62.33,15,Autumn
2022-11-22,P0004,Electronics,689,1701,558,50.03,20,Autumn
2022-11-23,P0004,Electronics,330,966,296,61.28,20,Autumn
2022-11-24,P0004,Electronics,529,827,455,42.65,20,Autumn
2022-11-25,P0004,Electronics,899,1493,607,79.43,20,Autumn
2022-11-26,P0004,Electronics,919,1789,691,69.23,15,Autumn
2022-11-27,P0004,Electronics,768,1584,597,43.38,20,Autumn
2022-11-28,P0004,Electronics,1231,1662,475,60.32,20,Autumn
2022-11-29,P0004,Electronics,1059,1880,509,63.75,15,Autumn
2022-11-30,P0004,Electronics,873,1900,590,56.78,15,Autumn
2022-12-01,P0004,Electronics,461,1290,562,57.26,20,Autumn
2022-12-02,P0004,Electronics,1002,1685,307,35.06,20,Autumn
2022-12-03,P0004,Electronics,883,1577,462,57.29,20,Autumn
2022-12-04,P0004,Electronics,911,1648,507,50.71,15,Autumn
2022-12-05,P0004,Electronics,515,1077,586,67.27,15,Autumn
2022-12-06,P0004,Electronics,548,1190,497,57.53,20,Autumn
2022-12-07,P0004,Electronics,488,1594,493,68.29,20,Autumn
2022-12-08,P0004,Electronics,978,1551,607,69.37,20,Autumn
2022-12-09,P0004,Electronics,284,1558,535,57.85,20,Autumn
2022-12-10,P0004,Electronics,430,1477,439,31.43,20,Autumn
2022-12-11,P0004,Electronics,307,1286,480,68.46,20,Autumn
2022-12-12,P0004,Electronics,644,1424,645,70.38,15,Autumn
2022-12-13,P0004,Electronics,549,1226,501,59.7,20,Autumn
2022-12-14,P0004,Electronics,785,1624,482,71.65,20,Autumn
2022-12-15,P0004,Electronics,494,1279,433,60.03,20,Autumn
2022-12-16,P0004,Electronics,703,1419,564,48.85,20,Autumn
2022-12-17,P0004,Electronics,814,1129,520,60.94,15,Autumn
2022-12-18,P0004,Electronics,872,1395,619,74.0,20,Autumn
2022-12-19,P0004,Electronics,655,970,544,48.24,20,Autumn
2022-12-20,P0004,Electronics,1009,1347,790,49.35,20,Autumn
2022-12-21,P0004,Electronics,755,1191,441,46.95,15,Winter
2022-12-22,P0004,Electronics,724,1373,502,60.02,20,Winter
2022-12-23,P0004,Electronics,659,1278,651,62.1,20,Winter
2022-12-24,P0004,Electronics,608,1109,546,38.6,20,Winter
2022-12-25,P0004,Electronics,580,1905,421,71.43,20,Winter
2022-12-26,P0004,Electronics,607,1961,505,61.01,20,Winter
2022-12-27,P0004,Electronics,1032,1338,717,53.95,15,Winter
2022-12-28,P0004,Electronics,589,1730,560,61.34,20,Winter
2022-12-29,P0004,Electronics,362,760,572,73.77,20,Winter
2022-12-30,P0004,Electronics,421,906,234,38.11,20,Winter
2022-12-31,P0004,Electronics,680,1472,780,54.51,15,Winter
2023-01-01,P0004,Electronics,1103,1852,557,47.32,20,Winter
2023-01-02,P0004,Electronics,943,1138,506,44.89,20,Winter
2023-01-03,P0004,Electronics,642,942,377,49.1,20,Winter
2023-01-04,P0004,Electronics,955,1288,511,49.35,20,Winter
2023-01-05,P0004,Electronics,485,1295,639,41.4,20,Winter
2023-01-06,P0004,Electronics,622,1699,508,32.0,20,Winter
2023-01-07,P0004,Electronics,273,1325,620,46.54,20,Winter
2023-01-08,P0004,Electronics,703,1739,609,65.75,20,Winter
2023-01-09,P0004,Electronics,631,1417,590,49.59,20,Winter
2023-01-10,P0004,Electronics,485,1021,524,43.61,20,Winter
2023-01-11,P0004,Electronics,281,650,512,60.2,20,Winter
2023-01-12,P0004,Electronics,1230,1711,554,56.78,20,Winter
2023-01-13,P0004,Electronics,977,1810,735,64.36,20,Winter
2023-01-14,P0004,Electronics,1013,1741,471,60.67,20,Winter
2023-01-15,P0004,Electronics,385,954,584,66.13,15,Winter
2023-01-16,P0004,Electronics,511,1627,543,66.73,20,Winter
2023-01-17,P0004,Electronics,909,1813,494,49.65,15,Winter
2023-01-18,P0004,Electronics,1025,1645,637,60.95,20,Winter
2023-01-19,P0004,Electronics,451,1215,390,38.09,20,Winter
2023-01-20,P0004,Electronics,161,856,593,56.51,20,Winter
2023-01-21,P0004,Electronics,887,1865,490,40.66,20,Winter
2023-01-22,P0004,Electronics,641,1068,516,44.11,20,Winter
2023-01-23,P0004,Electronics,904,1827,503,67.53,20,Winter
2023-01-24,P0004,Electronics,662,1088,470,63.31,20,Winter
2023-01-25,P0004,Electronics,840,1941,393,47.4,20,Winter
2023-01-26,P0004,Electronics,652,1222,499,46.45,20,Winter
2023-01-27,P0004,Electronics,229,1144,472,45.15,20,Winter
2023-01-28,P0004,Electronics,921,1764,634,51.92,15,Winter
2023-01-29,P0004,Electronics,611,1272,607,59.91,20,Winter
2023-01-30,P0004,Electronics,873,1254,519,61.04,20,Winter
2023-01-31,P0004,Electronics,370,1024,489,67.75,15,Winter
2023-02-01,P0004,Electronics,407,636,447,49.11,15,Winter
2023-02-02,P0004,Electronics,532,1445,554,54.58,10,Winter
2023-02-03,P0004,Electronics,926,1428,560,73.01,20,Winter
2023-02-04,P0004,Electronics,906,1279,441,58.45,20,Winter
2023-02-05,P0004,Electronics,441,973,320,44.28,20,Winter
2023-02-06,P0004,Electronics,366,1293,711,59.63,20,Winter
2023-02-07,P0004,Electronics,415,1276,558,52.13,20,Winter
2023-02-08,P0004,Electronics,624,976,450,50.59,20,Winter
2023-02-09,P0004,Electronics,429,1249,516,50.92,20,Winter
2023-02-10,P0004,Electronics,1387,1911,620,55.41,20,Winter
2023-02-11,P0004,Electronics,1060,1865,474,28.59,20,Winter
2023-02-12,P0004,Electronics,654,1146,545,61.01,10,Winter
2023-02-13,P0004,Electronics,719,1372,578,75.91,20,Winter
2023-02-14,P0004,Electronics,774,1417,525,59.59,20,Winter
2023-02-15,P0004,Electronics,1181,1650,495,61.02,15,Winter
2023-02-16,P0004,Electronics,699,1410,471,43.22,20,Winter
2023-02-17,P0004,Electronics,705,1123,533,83.72,20,Winter
2023-02-18,P0004,Electronics,1153,1646,271,45.68,15,Winter
2023-02-19,P0004,Electronics,656,1391,475,80.89,15,Winter
2023-02-20,P0004,Electronics,887,1426,607,56.64,15,Winter
2023-02-21,P0004,Electronics,295,1060,474,66.04,15,Winter
2023-02-22,P0004,Electronics,1091,1768,281,26.48,15,Winter
2023-02-23,P0004,Electronics,818,1245,492,54.88,15,Winter
2023-02-24,P0004,Electronics,737,1442,563,53.16,20,Winter
2023-02-25,P0004,Electronics,885,1505,621,49.67,15,Winter
2023-02-26,P0004,Electronics,584,1137,587,41.16,15,Winter
2023-02-27,P0004,Electronics,738,1448,715,48.77,10,Winter
2023-02-28,P0004,Electronics,750,1282,347,62.85,20,Winter
2023-03-01,P0004,Electronics,1303,2183,639,29.77,15,Winter
2023-03-02,P0004,Electronics,477,1099,495,40.56,5,Winter
2023-03-03,P0004,Electronics,337,943,616,52.58,20,Winter
2023-03-04,P0004,Electronics,446,1134,493,45.11,20,Winter
2023-03-05,P0004,Electronics,835,1653,727,80.16,20,Winter
2023-03-06,P0004,Electronics,373,1365,280,61.91,15,Winter
2023-03-07,P0004,Electronics,825,1175,416,59.07,5,Winter
2023-03-08,P0004,Electronics,762,1518,410,76.55,20,Winter
2023-03-09,P0004,Electronics,1061,1622,761,64.1,15,Winter
2023-03-10,P0004,Electronics,819,2035,681,82.36,20,Winter
2023-03-11,P0004,Electronics,628,1010,609,55.11,20,Winter
2023-03-12,P0004,Electronics,1075,1645,511,44.59,20,Winter
2023-03-13,P0004,Electronics,625,1369,624,36.55,15,Winter
2023-03-14,P0004,Electronics,575,1581,696,61.78,20,Winter
2023-03-15,P0004,Electronics,493,1450,378,59.79,15,Winter
2023-03-16,P0004,Electronics,581,1142,603,54.48,15,Winter
2023-03-17,P0004,Electronics,831,1324,461,61.12,20,Winter
2023-03-18,P0004,Electronics,1029,1562,640,53.48,20,Winter
2023-03-19,P0004,Electronics,292,1411,811,80.24,20,Winter
2023-03-20,P0004,Electronics,949,1421,640,45.43,15,Winter
2023-03-21,P0004,Electronics,541,1270,710,48.31,20,Spring
2023-03-22,P0004,Electronics,761,1347,629,59.5,20,Spring
2023-03-23,P0004,Electronics,346,854,600,60.75,20,Spring
2023-03-24,P0004,Electronics,850,1142,414,58.52,20,Spring
2023-03-25,P0004,Electronics,409,1300,576,38.35,10,Spring
2023-03-26,P0004,Electronics,461,1349,455,53.51,20,Spring
2023-03-27,P0004,Electronics,450,1218,399,66.16,15,Spring
2023-03-28,P0004,Electronics,952,1411,425,63.53,20,Spring
2023-03-29,P0004,Electronics,634,1104,669,54.93,20,Spring
2023-03-30,P0004,Electronics,846,1248,468,55.68,15,Spring
2023-03-31,P0004,Electronics,799,1889,343,64.39,20,Spring
2023-04-01,P0004,Electronics,767,1757,527,69.15,20,Spring
2023-04-02,P0004,Electronics,719,1565,461,54.05,15,Spring
2023-04-03,P0004,Electronics,854,1742,605,51.16,20,Spring
2023-04-04,P0004,Electronics,921,1161,311,28.6,20,Spring
2023-04-05,P0004,Electronics,743,1148,666,67.11,20,Spring
2023-04-06,P0004,Electronics,343,1183,639,48.23,20,Spring
2023-04-07,P0004,Electronics,461,1687,441,47.4,20,Spring
2023-04-08,P0004,Electronics,601,1081,539,51.19,20,Spring
2023-04-09,P0004,Electronics,865,1398,605,66.03,20,Spring
2023-04-10,P0004,Electronics,383,1048,600,76.17,20,Spring
2023-04-11,P0004,Electronics,294,1526,581,54.83,15,Spring
2023-04-12,P0004,Electronics,423,1894,543,66.93,20,Spring
2023-04-13,P0004,Electronics,703,1376,638,66.67,15,Spring
2023-04-14,P0004,Electronics,726,1361,398,76.62,10,Spring
2023-04-15,P0004,Electronics,715,1463,420,46.2,20,Spring
2023-04-16,P0004,Electronics,541,1485,655,67.6,20,Spring
2023-04-17,P0004,Electronics,530,1336,687,43.78,20,Spring
2023-04-18,P0004,Electronics,661,949,559,54.42,15,Spring
2023-04-19,P0004,Electronics,285,845,517,67.72,5,Spring
2023-04-20,P0004,Electronics,451,1179,454,49.59,20,Spring
2023-04-21,P0004,Electronics,1094,1689,424,40.95,20,Spring
2023-04-22,P0004,Electronics,717,987,310,67.0,20,Spring
2023-04-23,P0004,Electronics,564,1366,639,45.33,15,Spring
2023-04-24,P0004,Electronics,883,1366,331,59.93,20,Spring
2023-04-25,P0004,Electronics,881,1765,522,48.26,20,Spring
2023-04-26,P0004,Electronics,761,1709,367,66.19,20,Spring
2023-04-27,P0004,Electronics,647,1206,503,48.69,20,Spring
2023-04-28,P0004,Electronics,862,1403,418,40.23,20,Spring
2023-04-29,P0004,Electronics,564,1789,383,50.01,15,Spring
2023-04-30,P0004,Electronics,701,1822,606,66.19,20,Spring
2023-05-01,P0004,Electronics,887,1431,631,53.72,15,Spring
2023-05-02,P0004,Electronics,357,962,467,71.87,20,Spring
2023-05-03,P0004,Electronics,549,941,622,52.0,20,Spring
2023-05-04,P0004,Electronics,769,1423,545,63.64,20,Spring
2023-05-05,P0004,Electronics,1184,1583,314,45.6,15,Spring
2023-05-06,P0004,Electronics,755,1333,724,61.11,20,Spring
2023-05-07,P0004,Electronics,699,1260,461,31.05,20,Spring
2023-05-08,P0004,Electronics,326,1223,448,54.06,15,Spring
2023-05-09,P0004,Electronics,532,1684,465,67.05,20,Spring
2023-05-10,P0004,Electronics,573,968,355,79.46,20,Spring
2023-05-11,P0004,Electronics,1139,1647,549,54.03,20,Spring
2023-05-12,P0004,Electronics,728,1420,409,52.03,20,Spring
2023-05-13,P0004,Electronics,607,1238,575,74.31,20,Spring
2023-05-14,P0004,Electronics,460,1259,582,60.59,20,Spring
2023-05-15,P0004,Electronics,545,1168,472,39.53,15,Spring
2023-05-16,P0004,Electronics,1057,1526,512,53.65,20,Spring
2023-05-17,P0004,Electronics,812,1361,580,59.38,20,Spring
2023-05-18,P0004,Electronics,442,790,490,55.34,20,Spring
2023-05-19,P0004,Electronics,834,1364,663,59.46,20,Spring
2023-05-20,P0004,Electronics,1126,2126,693,58.98,20,Spring
2023-05-21,P0004,Electronics,803,1320,645,61.33,15,Spring
2023-05-22,P0004,Electronics,645,1204,614,47.16,20,Spring
2023-05-23,P0004,Electronics,560,1770,650,57.73,20,Spring
2023-05-24,P0004,Electronics,535,1132,350,52.45,20,Spring
2023-05-25,P0004,Electronics,616,1342,496,72.71,20,Spring
2023-05-26,P0004,Electronics,684,1344,658,39.95,20,Spring
2023-05-27,P0004,Electronics,937,1877,547,43.23,20,Spring
2023-05-28,P0004,Electronics,823,1369,571,61.06,15,Spring
2023-05-29,P0004,Electronics,998,1867,373,44.04,10,Spring
2023-05-30,P0004,Electronics,1002,1332,660,43.6,20,Spring
2023-05-31,P0004,Electronics,437,1354,322,67.55,20,Spring
2023-06-01,P0004,Electronics,420,1536,518,83.34,20,Spring
2023-06-02,P0004,Electronics,795,1515,573,45.39,20,Spring
2023-06-03,P0004,Electronics,532,1106,646,49.18,20,Spring
2023-06-04,P0004,Electronics,412,928,465,54.88,15,Spring
2023-06-05,P0004,Electronics,647,1121,419,62.02,20,Spring
2023-06-06,P0004,Electronics,1394,1539,626,54.66,15,Spring
2023-06-07,P0004,Electronics,452,1341,455,49.27,20,Spring
2023-06-08,P0004,Electronics,340,1036,551,49.84,20,Spring
2023-06-09,P0004,Electronics,601,1138,526,35.53,15,Spring
2023-06-10,P0004,Electronics,674,1279,447,50.06,20,Spring
2023-06-11,P0004,Electronics,1052,1668,596,50.27,15,Spring
2023-06-12,P0004,Electronics,728,1506,489,67.2,20,Spring
2023-06-13,P0004,Electronics,970,1339,509,55.6,20,Spring
2023-06-14,P0004,Electronics,414,1227,522,51.98,15,Spring
2023-06-15,P0004,Electronics,525,1570,540,43.78,20,Spring
2023-06-16,P0004,Electronics,570,1471,572,65.93,20,Spring
